date,yangbyungi,goldenbyungi,longbyungi,soxl_bnh
2026-03-23,2165113.052264466,1677417.066943767,1007565.370358196,24410.611303344864
2026-03-24,2222318.9184691897,1700598.1505324317,1032569.0906973813,25434.832756632066
2026-03-25,2231404.5589081077,1709178.8531279564,1054082.5860741565,26399.077277970013
2026-03-26,2170585.5431551365,1681286.8382586641,996312.5044115403,22597.46251441753
2026-03-27,2116317.0969239017,1681286.8382586641,946351.364814915,21384.0830449827
2026-03-30,2225983.48645125,1681286.8382586641,975433.3571824415,18749.71164936563
2026-03-31,2201455.4598703887,1681286.8382586641,1072389.497058432,22094.579008073815
2026-04-01,2229419.2067756066,1681286.8382586641,1147909.8406137011,24046.13610149942
2026-04-02,2163917.5200803815,1681286.8382586641,1143321.6170457033,24350.63437139562
2026-04-06,2167510.250804035,1674603.0497270217,1167549.3450654845,25282.583621683967
2026-04-07,2192155.4973704848,1705190.0363292058,1189203.5829562275,26182.23760092272
2026-04-08,2286160.759375952,1905129.5806957325,1389757.9271263254,31109.573241061134
2026-04-09,2329339.1653899583,1918015.8301177276,1456493.09414568,33148.788927335634
2026-04-10,2363321.7139837486,1918015.8301177276,1523547.264895243,35254.90196078432
2026-04-13,2420909.447038316,1918015.8301177276,1574862.338713995,37051.903114186855
2026-04-14,2461375.0872804495,1918015.8301177276,1647124.773638489,39400.2306805075
2026-04-15,2452289.0438324697,1918015.8301177276,1629227.0259667365,39623.9907727797
2026-04-16,2467835.4535265416,1942694.0881146188,1646362.4119592626,40710.49596309112
2026-04-17,2508715.27993632,2017365.3724651646,1738190.168695536,43700.115340253746
2026-04-20,2508715.27993632,2035828.2910920153,1760915.515192675,44226.06689734717
2026-04-21,2485438.844444515,2014259.2163799726,1737314.5424258662,45259.51557093426
2026-04-22,2570188.6294454113,2138991.0118401404,1837265.1441772147,48682.814302191466
2026-04-23,2642279.0251347115,2197326.812170604,1963390.8805314912,52895.04036908882
2026-04-24,2727932.6416941267,2197326.812170604,2159990.677953189,59164.936562860436
2026-04-27,2708849.4108149614,2197326.812170604,2167074.4508361043,56867.35870818917
2026-04-28,2831744.293444409,2154422.2678855783,2148922.0908893696,50560.553633218
2026-04-29,2854667.908978151,2252570.308827354,2273257.7697067377,54380.62283737024
2026-04-30,2894821.663828141,2252570.308827354,2413027.716321109,58689.73471741637
2026-05-01,2958910.330385574,2252570.308827354,2430232.2992226565,60096.88581314878
2026-05-04,2949497.4745643577,2252570.308827354,2464330.423592782,58807.38177623991
2026-05-05,2878534.9383729137,2363777.204712057,2593490.0771081396,66592.8489042676
2026-05-06,2878534.9383729137,2583971.643007704,2919997.298630084,76230.68050749712
2026-05-07,2862999.9367651283,2583971.643007704,2864190.7634962182,71104.9596309112
2026-05-08,2794511.366184144,2583971.643007704,3075466.355915672,82029.98846597463
2026-05-11,2861741.7653666306,2583971.643007704,3238549.7798394933,87824.6828143022
2026-05-12,2793587.645408296,2583971.643007704,2775071.3228873797,79603.22952710495
2026-05-13,2793587.645408296,2583971.643007704,2737888.0296539385,85054.20991926182
2026-05-14,2799542.542789161,2583971.643007704,2718404.5490673445,85891.58016147635
