date,walk_forward,YB_RSI_70_60_50,YB_Consensus_80_60_40,YB_HybridAND_80_60_40,YB_MDD_AND_60_40_20,GB_intraday_opt,bench
2022-09-27,211739.13684773492,325409.567247614,361557.8274061445,357204.0927069292,275746.83464830345,197495.37530647143,81576.76348547717
2022-09-28,216924.3864867362,333378.47590672335,368641.1380191805,364202.1089275783,278447.92467087036,198321.63303406295,84647.3029045643
2022-09-29,214110.10530974664,329053.37081018253,364796.68903082336,360403.9532557843,276981.9148666966,195213.63341757533,76680.4979253112
2022-09-30,211031.52043467358,324322.0727287467,360600.50196080224,356258.29499157605,275388.8796710083,195213.63341757533,72780.08298755187
2022-10-03,220260.05854769464,338504.87633508164,373174.7512820645,368681.13023343834,280159.1536845825,195213.63341757533,80580.91286307054
2022-10-04,225275.92243930043,346213.4658884344,380007.4232313007,375431.5258807974,282750.0072647554,195213.63341757533,91784.23236514522
2022-10-05,232443.44582237292,357228.8157998682,389679.8713553931,384987.5022545024,286348.4695712278,195213.63341757533,94439.83402489626
2022-10-06,228670.5798913573,351430.5175344987,384614.2735690904,379982.90237000905,284483.11511980416,192592.51616175554,92531.1203319502
2022-10-07,218795.88378542959,336254.6712815578,371365.57001072663,366893.73439912096,279611.483678241,187682.32257724096,76016.59751037344
2022-10-10,221527.28438975208,340452.4020452929,376001.61765843566,371473.9566159277,283102.09310964716,187682.32257724096,68215.76763485477
2022-10-11,216843.2998468962,333253.85856496636,369574.68083188025,365124.4103912358,280556.8848165708,187682.32257724096,62489.6265560166
2022-10-12,212002.0725789037,325813.65788370225,362992.0222803521,358621.01758027956,278092.74944864406,187682.32257724096,60663.90041493776
2022-10-13,199289.9961622764,306277.20681878645,345648.64400051534,341486.4813226449,271501.65855001856,200085.66937533897,66058.09128630706
2022-10-14,207960.08057894933,319601.7554120807,360686.0416607209,356342.8046566527,283313.3016039861,202614.57807068375,57344.39834024896
2022-10-17,204314.70646841222,313999.39191223047,354363.50343780004,350096.39990938,278347.04571505415,202614.57807068375,61078.83817427385
2022-10-18,204314.70646841222,313999.39191223047,354363.50343780004,350096.39990938,278347.04571505415,202614.57807068375,61576.76348547717
2022-10-19,206986.59763450528,318105.66608069616,358070.80666931806,353759.0612786671,279803.0603611053,202703.48318530238,62904.5643153527
2022-10-20,206635.73664188173,317566.44822294224,357588.8545222236,353282.9126065001,279617.60631093866,202626.53240242926,64149.377593361
2022-10-21,216434.2259357928,332625.1766577563,371172.5202792624,366703.00929528434,284942.858198679,207622.19787468057,71369.29460580912
2022-10-24,212924.46501675362,327231.22918630496,364441.5638191691,360053.1043198443,278679.6889194501,207873.79291482412,72199.17012448132
2022-10-25,217525.71140171145,334302.6172028033,370404.55488726625,365944.2914352777,280319.445776782,209815.12867866483,76929.46058091286
2022-10-26,214322.76169727152,329380.19004665985,366025.54424277483,361618.0110849357,278650.3533204227,206087.140201665,74605.8091286307
2022-10-27,205733.45849276404,316179.7894010896,354590.6776710278,350320.8386013832,274869.37427302956,200014.31102976343,70705.39419087136
2022-10-28,215758.58502543368,331586.8234296856,368330.0369429035,363894.75400599116,280047.6074350452,200228.46066936784,79004.14937759336
2022-10-31,214416.78405690222,329524.68754397903,366480.8262138747,362067.8107326967,279331.56541213667,200228.46066936784,73775.9336099585
2022-11-01,214416.78405690222,329524.68754397903,366480.8262138747,362067.8107326967,279331.56541213667,200228.46066936784,75601.65975103732
2022-11-02,203104.2009807873,312139.0364165804,352516.6344918873,348271.77022038633,276876.0041302686,192615.42010954127,68215.76763485477
2022-11-03,199268.38791103204,306243.99835392216,348120.56167253316,343928.63315106474,276818.16288217984,189765.39142952024,65477.1784232365
2022-11-04,199268.38791103204,306243.99835392216,348120.56167253316,343928.63315106474,276818.16288217984,190483.97072122872,74854.77178423236
2022-11-07,201183.728905908,309187.5745560034,350797.43215829565,346573.2698334471,277882.4584908365,192031.41015957334,79668.04979253112
2022-11-08,203844.63922274054,313276.97289575316,354516.30640128726,350247.3628807172,279361.0438564765,192031.41015957334,84398.34024896266
2022-11-09,203844.63922274054,313276.97289575316,354516.30640128726,350247.3628807172,279361.0438564765,192031.41015957334,76431.53526970955
2022-11-10,203844.63922274054,313276.97289575316,354516.30640128726,350247.3628807172,279361.0438564765,192031.41015957334,100497.92531120332
2022-11-11,209666.48369077733,322224.2271309923,362616.3528096538,358249.8717710431,282552.4872105177,192031.41015957334,109460.58091286306
2022-11-14,205377.26914175454,315632.3826991649,356671.4228102591,352376.52824014897,280228.08434338437,192031.41015957334,105892.11618257262
2022-11-15,217800.5380741307,334724.9823350669,373873.92140045523,369371.8812249999,286941.11705558805,192031.41015957334,115352.69709543568
2022-11-16,217800.5380741307,334724.9823350669,373873.92140045523,369371.8812249999,286941.11705558805,192031.41015957334,100331.95020746888
2022-11-17,217800.5380741307,334724.9823350669,373873.92140045523,369371.8812249999,286941.11705558805,192031.41015957334,103236.51452282157
2022-11-18,216164.5142580431,332210.6724633747,371065.54156340903,366597.3187743256,284785.7389951448,192031.41015957334,103734.43983402489
2022-11-21,219137.20315327417,336779.2251710139,376168.42544143385,371638.7557663427,288702.10522545234,192031.41015957334,98423.23651452281
2022-11-22,224422.03571764412,344901.17703759024,383425.93212073616,378808.87045392365,291487.1043312965,192031.41015957334,107302.90456431535
2022-11-23,226239.63340485556,347694.53723368404,385909.5217199553,381262.55366086715,292430.5920244906,192031.41015957334,110705.39419087136
2022-11-25,225301.78451037843,346253.21180165064,384627.4724014226,379995.9422672834,291943.1238825809,192031.41015957334,106556.01659751037
2022-11-28,218893.305155908,336404.3925210037,375875.20362946135,367025.62608752714,285299.90448279865,185157.39781407936,98257.26141078837
2022-11-29,216114.11283297106,332133.2134439154,372054.55913747667,361437.7991603749,282399.9273145774,186125.35217152967,97344.39834024895
2022-11-30,233450.63657070737,358776.708695016,395907.6600889653,396265.6612800649,300505.1051964016,205958.5435525193,114937.75933609958
2022-12-01,232821.18290649404,357809.3379598581,394524.70536373684,395504.2041712622,299455.4034677378,208321.8315113955,111784.23236514523
2022-12-02,239676.93149215006,368345.539314174,406142.0425709364,407150.38410437055,308273.2907972405,210961.01686372864,108132.78008298755
2022-12-05,235887.64109419685,362521.99924061546,398436.7195803362,399425.93086773437,304374.25215888355,203418.44167046697,104481.32780082987
2022-12-06,236083.68700620258,362823.2908031305,398612.58719924116,399602.2351186693,304745.07351282483,202851.2095556239,97261.41078838173
2022-12-07,238579.96601690905,366659.67686145025,402423.9871363924,404231.9239530979,307658.94375007704,202851.2095556239,97178.42323651453
2022-12-08,245197.03605149852,376829.06702927436,411348.5711451197,417692.4084721743,314481.9169755853,210036.45800204898,105062.24066390042
2022-12-09,240596.37179198486,369758.57364752184,402605.0178320102,408300.12140579004,309755.11508727365,208143.63376423586,102157.67634854771
2022-12-12,245318.42907270096,377015.62890481827,407753.7346380599,417885.98528086534,314633.87423079583,215774.9202019145,107883.81742738589
2022-12-13,253598.79373748627,389741.2398727987,418822.3417755967,434723.75469958247,323174.712609905,235914.35519036627,113195.02074688797
2022-12-14,245701.7661328906,377604.75734240137,403796.7522146675,419127.68911528325,314641.64414425346,224155.20720582886,107634.85477178423
2022-12-15,241709.42097305003,371469.1542124941,393952.5892611059,408909.77317769517,312062.3436589341,215281.18952199904,94439.83402489626
2022-12-16,238777.73143734396,366963.6110364845,390129.99375332094,404942.0453224978,310548.34407429263,215281.18952199904,92116.1825726141
2022-12-19,236946.55107555466,364149.37641763507,387095.6244741378,401792.47025303217,308065.8258339689,215281.18952199904,88630.70539419087
2022-12-20,240340.9988164711,369366.105770842,392583.3535642171,407488.5517578999,312341.2978547909,215087.42228411083,86556.01659751036
2022-12-21,245578.42294821172,377415.19837400835,399422.6367725131,414587.50178802334,315058.20566833194,218572.07834459963,92697.09543568463
2022-12-22,242015.02950352922,371938.8261925113,394770.4370971272,409758.6722133596,313210.95619252656,214728.8615390077,81078.83817427384
2022-12-23,242336.9919756517,372433.63159449375,395190.58047784015,410194.76716283476,313377.62712029245,214728.8615390077,81078.83817427384
2022-12-27,241115.16023286304,370555.86943587975,393596.15701695235,408539.80828323035,312745.119148783,214728.8615390077,76763.48547717842
2022-12-28,236120.07508121943,362879.213519736,387072.9792366399,401768.9652446093,310153.51354521926,214728.8615390077,73526.97095435685
2022-12-29,245110.99689401162,376696.83845112403,398812.8473067655,413954.56046736176,314816.4365335307,216427.50924304526,80580.91286307054
2022-12-30,245608.20943444283,377460.975492677,399459.2840648167,414625.5404667678,315070.9721944729,213377.82038948618,80331.95020746888
2023-01-03,248714.16991900493,382234.345556504,403511.61094651354,418831.72189876303,316677.9060170537,213377.82038948618,77593.36099585061
2023-01-04,248714.16991900493,382234.345556504,403511.61094651354,418831.72189876303,316677.9060170537,213228.78353489266,83983.40248962655
2023-01-05,243792.30328976607,374670.2149299451,397123.4575636168,412201.0297240421,314171.1788477088,211156.8014071471,79336.09958506224
2023-01-06,258168.57524622144,396764.27135064505,415783.9713997177,431570.02662392525,321494.68369474617,211156.8014071471,90373.4439834025
2023-01-09,262054.34748889628,402736.08876114537,420827.91867269453,436805.4772632564,323474.3758398583,211156.8014071471,95767.63485477176
2023-01-10,266781.5872056654,410001.10860306426,426901.02364542277,443109.1595960478,325808.45795905247,211156.8014071471,99419.08713692946
2023-01-11,269446.0818759354,414096.01552718965,432047.8482570485,448451.3935142779,328434.9313901926,212350.14832860127,103070.53941908713
2023-01-12,264618.13274642266,406676.22124486,425404.0376844872,441555.3376224838,321715.5762091027,213398.5156296353,106556.01659751037
2023-01-13,268869.82789431076,413210.4042907557,432448.10110257263,448866.84274532367,326724.7357756206,212314.2637424274,107551.86721991701
2023-01-17,268274.2028745406,412295.02283217985,431301.3524724604,447676.55555084033,326144.25923293264,211819.92474822424,108464.73029045643
2023-01-18,263698.0725229791,405262.2341869652,422428.46417545853,438466.7906200829,321716.08085159253,206790.3684484069,106390.04149377593
2023-01-19,259716.45240438322,399143.11374930886,414897.1158092686,430649.4998188798,317725.48307403084,202907.17353028076,97510.3734439834
2023-01-20,262204.56449731684,402966.9485465921,420655.8037737422,436626.8276840695,319403.2076331975,202907.17353028076,106556.01659751037
2023-01-23,277412.7893997077,426339.58507363265,449953.1270409128,467036.4813796114,334214.17457132775,202907.17353028076,122489.62655601658
2023-01-24,274010.3658025557,421110.5980907562,443377.5639738033,460211.2641438763,330911.29793654487,202907.17353028076,119585.0622406639
2023-01-25,273145.29125996336,419781.1153284631,441628.12594898336,458395.4052679154,330110.1505552361,209614.98366105903,120663.90041493776
2023-01-26,275387.1728214795,423226.53273978457,445958.7996746606,462890.5015285967,332287.246186018,214394.76016782786,126639.0041493776
2023-01-27,271866.41021895397,417815.67742070724,439116.96216016967,455788.900213026,328888.7017126037,216505.3199325067,124149.377593361
2023-01-30,262745.0182556169,403797.5405015043,419473.20684967504,435399.3311447322,317854.1544207273,201672.9512874204,114273.85892116182
2023-01-31,268979.9423222973,413379.6327522119,428725.1636475514,445002.5566566277,322388.46368344675,200549.56826509675,120746.88796680498
2023-02-01,289994.9544536873,445676.3829193605,472876.6394985179,490830.33001773444,347172.3537225043,200549.56826509675,139585.0622406639
2023-02-02,296096.38514123246,455053.31695802684,486030.9231673546,504484.0419058268,354476.7844387567,200549.56826509675,148962.65560165973
2023-02-03,290201.3766751003,445993.62122844363,473178.30459982355,491143.4484271906,347419.4755684811,200549.56826509675,140331.95020746888
2023-02-06,286976.4398051061,441037.403276066,466167.21835312276,483866.17251882615,343558.6879700501,200549.56826509675,133360.9958506224
2023-02-07,300419.7533264454,461697.65012735483,495336.9395300548,514143.3794601171,359652.5776234933,210292.56596103916,146224.0663900415
2023-02-08,287243.4510860212,441447.7573875748,466461.482164367,484171.60863370466,343878.3450311198,207611.06576011484,136597.51037344398
2023-02-09,295985.34959584085,454882.6728847918,485646.55923358735,504085.08484028437,354343.8563617385,207611.06576011484,137593.3609958506
2023-02-10,295985.34959584085,454882.6728847918,485646.55923358735,504085.08484028437,354343.8563617385,207611.06576011484,130788.38174273857
2023-02-13,298314.7275667252,458462.558439944,490742.5519834952,509374.5569653142,357132.5105105141,209522.66844869815,136597.51037344398
2023-02-14,307300.5715914449,472272.3796141056,510403.17258210876,529781.6316455199,367890.0653311565,214761.93381759693,143983.40248962655
2023-02-15,309640.21593478794,475868.0429601223,515627.49901457276,535204.3098934579,370691.0100409779,209873.51238764852,145892.1161825726
2023-02-16,304605.53473659465,468130.53418246104,504512.7892962421,523667.60838736314,364663.6564785271,204029.75708781698,135103.73443983402
2023-02-17,304605.53473659465,468130.53418246104,504512.7892962421,523667.60838736314,364663.6564785271,201399.13295234923,128547.71784232363
