date,t2ge_bm90,t2ge_baseline,t1_bm60,t1_baseline,bench,longbyungi,yangbyungi,goldenbyungi
2021-12-30,1375115.42,1375115.42,1165871.49,1165871.49,68.29,2158335.43,512061.07,465550.23
2021-12-31,1338864.93,1338864.93,1135137.03,1135137.03,67.95,2101437.86,502603.17,456711.71
2022-01-03,1396294.24,1396294.24,1183827.64,1183827.64,72.05,2191577.0,516339.57,479505.54
2022-01-04,1295837.85,1295837.85,1098657.15,1098657.15,71.02,2033903.98,501851.37,484284.68
2022-01-05,1190740.92,1190740.92,1009552.26,1009552.26,63.95,1868947.35,465931.57,484284.68
2022-01-06,1198117.73,1198117.73,1009552.26,1009552.26,65.51,1880525.74,468808.43,484284.68
2022-01-07,1189241.92,1189241.92,1009552.26,1009552.26,59.6,1866594.56,470728.26,484284.68
2022-01-10,1206197.56,1206197.56,1009552.26,1009552.26,59.93,1920443.23,477439.68,484284.68
2022-01-11,1236778.05,1236778.05,1039641.25,1039641.25,63.32,1995693.11,489544.11,498718.44
2022-01-12,1238839.48,1238839.48,1058430.31,1058430.31,64.5,1999439.3,490360.07,507731.59
2022-01-13,1190476.48,1190476.48,968470.84,968470.84,60.19,1921383.28,469845.19,464577.82
2022-01-14,1285565.54,1285565.54,952465.66,952465.66,64.46,2074853.36,489771.14,456900.09
2022-01-18,1209548.76,1209548.76,952465.66,952465.66,55.86,1952165.2,471906.66,456900.09
2022-01-19,1233835.77,1233835.77,952465.66,952465.66,50.77,1952165.2,481382.26,456900.09
2022-01-20,1139163.54,1139163.54,952465.66,952465.66,45.95,1793837.86,444445.8,456900.09
2022-01-21,1100811.6,1100811.6,952465.66,952465.66,43.62,1703723.95,429482.75,456900.09
2022-01-24,1071350.31,1071350.31,952465.66,952465.66,45.44,1470262.27,417988.4,456900.09
2022-01-25,1071350.31,1071350.31,952465.66,952465.66,40.12,1390798.28,417988.4,456900.09
2022-01-26,1071350.31,1071350.31,952465.66,952465.66,42.03,1393401.8,417988.4,456900.09
2022-01-27,1117469.02,1117469.02,993466.71,993466.71,36.32,1393401.8,435981.66,456900.09
2022-01-28,1117007.11,1117007.11,993056.05,993056.05,38.36,1447091.46,435801.44,456900.09
2022-01-31,1195613.91,1195613.91,993056.05,993056.05,44.68,1657777.35,466469.97,456900.09
2022-02-01,1229355.62,1229355.62,993056.05,993056.05,45.86,1704561.89,462610.12,456900.09
2022-02-02,1232416.48,1232416.48,992425.95,992425.95,49.28,1708805.92,454590.93,456610.19
2022-02-03,1042872.74,1042872.74,968907.24,968907.24,42.65,1445994.23,454590.93,445789.35
2022-02-04,1057571.1,1057571.1,968907.24,968907.24,43.35,1466374.22,457829.05,445789.35
2022-02-07,1041371.91,1041371.91,959961.85,959961.85,43.4,1443913.25,454381.54,441673.62
2022-02-08,1097871.46,1097871.46,975746.78,975746.78,46.52,1522252.64,467859.01,448936.19
2022-02-09,1187279.81,1187279.81,987943.7,987943.7,51.15,1646221.71,487125.78,454547.93
2022-02-10,1057935.36,1057935.36,987943.7,987943.7,46.34,1466879.28,468901.38,454547.93
2022-02-11,975918.3,975918.3,987943.7,987943.7,39.41,1353158.61,440240.26,454547.93
2022-02-14,964799.39,964799.39,976687.77,976687.77,39.55,1325326.7,435224.48,454547.93
2022-02-15,985811.48,985811.48,997958.79,997958.79,46.06,1518084.86,444703.11,464476.64
2022-02-16,969172.12,969172.12,984123.15,984123.15,46.04,1492461.33,451049.62,458037.17
2022-02-17,926913.94,926913.94,966063.35,966063.35,40.81,1427386.53,442772.34,458037.17
2022-02-18,914865.41,914865.41,953505.94,953505.94,39.54,1427386.53,437016.95,458037.17
2022-02-22,921554.57,921554.57,960477.62,960477.62,38.61,1419064.01,440212.25,456113.24
2022-02-23,890406.96,890406.96,928014.45,928014.45,35.87,1352131.45,425333.53,442965.35
2022-02-24,880765.1,880765.1,917965.36,917965.36,39.88,1668164.12,420727.76,429305.11
2022-02-25,893139.0,893139.0,930861.88,930861.88,41.77,1718477.14,426638.58,429305.11
2022-02-28,862462.07,862462.07,929878.26,929878.26,41.01,1659452.06,419277.95,428851.47
2022-03-01,856896.22,856896.22,928082.42,928082.42,36.56,1648742.87,424177.52,428023.25
2022-03-02,871693.8,871693.8,944109.3,944109.3,40.14,1738647.32,431502.56,428023.25
2022-03-03,882018.93,882018.93,944109.3,944109.3,37.5,1759241.44,438349.14,428023.25
2022-03-04,861739.58,861739.58,922402.38,922402.38,34.74,1616560.88,428270.64,428023.25
2022-03-07,809371.78,809371.78,866348.1,866348.1,29.51,1485452.21,402244.69,428023.25
2022-03-08,819168.28,819168.28,876834.24,876834.24,31.12,1533718.35,407113.39,428023.25
2022-03-09,858967.39,858967.39,919435.04,919435.04,34.98,1695592.51,426892.9,428023.25
2022-03-10,858967.39,858967.39,919435.04,919435.04,32.71,1608426.9,426892.9,428023.25
2022-03-11,877277.74,877277.74,939034.36,939034.36,30.6,1608426.9,435992.85,428023.25
2022-03-14,840400.55,840400.55,899561.17,899561.17,27.82,1477977.93,417665.48,428023.25
2022-03-15,877794.04,877794.04,939587.0,939587.0,31.51,1611383.71,436249.44,428023.25
2022-03-16,937634.6,937634.6,1003640.08,1003640.08,36.39,1830325.28,465989.23,428023.25
2022-03-17,937294.0,937294.0,1003275.51,1003275.51,36.99,1829895.17,465819.96,428023.25
2022-03-18,957448.12,957448.12,1018588.59,1018588.59,39.21,1907806.74,475836.23,434556.21
2022-03-21,934731.54,934731.54,1014209.27,1014209.27,38.92,1862541.79,470118.07,432687.87
2022-03-22,936124.89,936124.89,1012667.74,1012667.74,39.63,1865318.18,470596.52,432030.22
2022-03-23,850792.63,850792.63,947380.08,947380.08,36.62,1695285.5,448947.89,404176.82
2022-03-24,903092.15,903092.15,968101.82,968101.82,42.2,1921465.61,476545.4,413017.25
2022-03-25,899972.64,899972.64,968101.82,968101.82,41.95,1914828.4,475720.97,413017.25
2022-03-28,919463.89,919463.89,982166.52,982166.52,42.76,1956298.98,480908.93,419017.61
2022-03-29,966727.02,966727.02,1014556.1,1014556.1,45.71,2056858.47,493448.41,432835.84
2022-03-30,944774.31,944774.31,991517.28,991517.28,41.31,2010150.75,490445.58,425957.44
2022-03-31,944774.31,944774.31,991517.28,991517.28,38.53,2010150.75,491616.88,425957.44
2022-04-01,944774.31,944774.31,991517.28,991517.28,36.23,2010150.75,490671.2,425957.44
2022-04-04,953187.16,953187.16,991517.28,991517.28,38.0,2054452.13,495040.44,425957.44
2022-04-05,956645.67,956645.67,991517.28,991517.28,32.78,2002468.92,496836.63,425957.44
2022-04-06,980679.4,980679.4,991517.28,991517.28,30.45,1946272.3,509318.61,425957.44
2022-04-07,976263.65,976263.65,991517.28,991517.28,30.5,1917395.93,507025.28,425957.44
2022-04-08,967058.19,967058.19,991517.28,991517.28,28.25,1876823.03,502244.4,425957.44
2022-04-11,949286.55,949286.55,991517.28,991517.28,26.46,1807887.34,493014.65,425957.44
2022-04-12,969889.79,969889.79,991517.28,991517.28,26.2,1758963.88,503714.99,425957.44
2022-04-13,985583.12,985583.12,1007560.55,1007560.55,28.06,1815613.35,511865.37,431715.57
2022-04-14,1010680.96,1010680.96,1019333.85,1019333.85,25.6,1845748.75,524900.01,436760.15
2022-04-18,1042614.78,1042614.78,1051541.07,1051541.07,27.01,1942802.75,541484.92,436760.15
2022-04-19,1067832.63,1067832.63,1051541.07,1051541.07,28.78,2036060.0,554581.88,436760.15
2022-04-20,1053754.65,1053754.65,1051541.07,1051541.07,28.45,1979601.2,547270.45,436760.15
2022-04-21,1007681.27,1007681.27,1008611.69,1008611.69,26.16,1890969.56,523342.11,418929.33
2022-04-22,969017.89,969017.89,969912.61,969912.61,24.41,1742914.87,503262.17,418444.02
2022-04-25,989706.13,989706.13,990619.95,990619.95,25.71,1805535.9,514006.67,418444.02
2022-04-26,981723.0,981723.0,982629.45,982629.45,22.35,1733834.21,509860.61,418444.02
2022-04-27,993686.46,993686.46,994603.96,994603.96,21.89,1728074.76,516073.87,418444.02
2022-04-28,1016186.58,1016186.58,1017124.85,1017124.85,25.63,1990036.44,527759.36,428223.16
2022-04-29,1016186.58,1016186.58,1017124.85,1017124.85,22.22,1732271.99,527759.36,421092.46
2022-05-02,1055937.08,1055937.08,1056912.06,1056912.06,24.51,1867515.44,548403.9,421092.46
2022-05-03,1059995.71,1059995.71,1060974.44,1060974.44,25.11,1881755.79,550511.76,421092.46
2022-05-04,1079946.55,1079946.55,1080943.7,1080943.7,28.04,2066760.79,560873.28,430094.84
2022-05-05,1055756.7,1055756.7,1056731.52,1056731.52,23.98,1953800.53,548310.22,422698.28
2022-05-06,1049066.6,1049066.6,1050035.23,1050035.23,23.3,1929087.04,544835.69,422698.28
2022-05-09,1023976.82,1023976.82,1024922.29,1024922.29,19.65,1658624.35,531805.25,406284.08
2022-05-10,1023976.82,1023976.82,1024922.29,1024922.29,21.12,1524104.19,531805.25,416294.21
2022-05-11,982975.82,982975.82,983883.43,983883.43,19.13,1400494.08,510511.26,416294.21
2022-05-12,995854.97,995854.97,996774.47,996774.47,19.47,1450125.86,517200.08,416294.21
2022-05-13,1024103.69,1024103.69,1025049.27,1025049.27,22.55,1651893.14,531871.14,424905.56
2022-05-16,1002553.15,1002553.15,1003478.84,1003478.84,21.37,1539698.13,520678.81,421302.18
2022-05-17,1032061.21,1032061.21,1033014.15,1033014.15,24.62,1744675.91,536003.9,421302.18
2022-05-18,1032061.21,1032061.21,1033014.15,1033014.15,20.81,1521137.99,536003.9,421302.18
2022-05-19,1022260.32,1022260.32,1023204.21,1023204.21,20.48,1492284.49,530913.78,421302.18
2022-05-20,1042191.06,1042191.06,1043153.35,1043153.35,20.34,1570372.16,541264.87,421302.18
2022-05-23,1051884.0,1051884.0,1052855.24,1052855.24,20.63,1599342.77,546298.92,421302.18
2022-05-24,1016204.07,1016204.07,1017142.37,1017142.37,19.08,1525171.94,527768.45,421302.18
2022-05-25,1054176.73,1054176.73,1055150.09,1055150.09,20.22,1620791.2,547489.66,421302.18
2022-05-26,1105923.96,1105923.96,1106945.09,1106945.09,22.55,1777821.37,574364.73,421302.18
2022-05-27,1163990.16,1163990.16,1165064.91,1165064.91,25.29,1961038.24,604521.57,421302.18
2022-05-31,1144372.58,1144372.58,1145429.22,1145429.22,24.85,1895218.48,594333.13,421302.18
2022-06-01,1155779.8,1155779.8,1156846.97,1156846.97,23.67,1931708.64,600257.5,421302.18
2022-06-02,1222102.0,1222102.0,1223230.41,1223230.41,26.26,2133955.58,634702.12,432214.05
2022-06-03,1181129.96,1181129.96,1198356.93,1198356.93,23.89,1997360.83,613423.17,423425.3
2022-06-06,1181129.96,1181129.96,1198356.93,1198356.93,23.89,1997360.83,613423.17,423425.3
2022-06-07,1211397.28,1211397.28,1229065.7,1229065.7,24.58,2099413.45,629142.59,428896.58
2022-06-08,1195239.43,1195239.43,1212672.18,1212672.18,22.91,2061787.0,620750.97,426521.89
2022-06-09,1159279.77,1159279.77,1176188.05,1176188.05,21.04,1907217.95,602075.22,426521.89
2022-06-10,1137751.27,1137751.27,1154345.55,1154345.55,18.75,1671673.74,590894.33,426521.89
2022-06-13,1137751.27,1137751.27,1154345.55,1154345.55,15.5,1385812.88,590894.33,426521.89
2022-06-14,1137751.27,1137751.27,1154345.55,1154345.55,15.78,1385812.88,590894.33,426521.89
2022-06-15,1138543.71,1138543.71,1155149.56,1155149.56,16.63,1387535.09,591305.89,426624.96
2022-06-16,1088509.32,1088509.32,1104385.4,1104385.4,13.52,1265477.03,565320.38,415359.87
2022-06-17,1064195.83,1064195.83,1079717.29,1079717.29,13.68,1248454.16,552693.1,415359.87
2022-06-21,1077436.49,1077436.49,1093151.07,1093151.07,14.81,1329343.51,559569.68,414918.66
2022-06-22,1077436.49,1077436.49,1093151.07,1093151.07,14.27,1259800.54,559569.68,408362.96
2022-06-23,1069152.95,1069152.95,1084746.71,1084746.71,13.99,1286074.45,555267.6,408362.96
2022-06-24,1052954.02,1052954.02,1068311.52,1068311.52,15.84,1369761.95,546854.64,415524.19
2022-06-27,1042036.31,1042036.31,1057234.58,1057234.58,15.79,1409206.54,541184.5,419258.26
2022-06-28,991148.99,991148.99,1005605.06,1005605.06,14.54,1294915.03,514756.02,405771.52
2022-06-29,975673.98,975673.98,989904.34,989904.34,13.55,1294915.03,506719.03,401509.28
2022-06-30,981323.08,981323.08,995635.84,995635.84,13.08,1279586.02,509652.91,401509.28
2022-07-01,964575.47,964575.47,978643.96,978643.96,11.6,1220829.32,500954.99,401509.28
2022-07-05,964575.47,964575.47,978643.96,978643.96,11.88,1329327.53,500954.99,401509.28
2022-07-06,964285.91,964285.91,978350.17,978350.17,12.1,1331669.91,500804.6,399860.54
2022-07-07,996191.91,996191.91,1010721.53,1010721.53,13.71,1484035.63,517375.08,412757.78
2022-07-08,1017619.79,1017619.79,1032461.94,1032461.94,13.91,1480913.39,528503.71,407266.02
2022-07-11,971587.08,971587.08,1032461.94,1032461.94,12.89,1349743.06,504596.49,407266.02
2022-07-12,964380.06,964380.06,1032461.94,1032461.94,12.98,1336806.46,500853.5,407266.02
2022-07-13,942199.16,942199.16,1055166.98,1055166.98,13.28,1345202.22,489333.79,416222.27
2022-07-14,966960.25,966960.25,1064685.0,1064685.0,14.08,1402774.34,502193.53,419976.76
2022-07-15,995092.1,995092.1,1080009.9,1080009.9,15.13,1482585.48,516803.89,426021.84
2022-07-18,980725.73,980725.73,1080009.9,1080009.9,14.89,1424161.1,509342.67,426021.84
2022-07-19,1019280.95,1019280.95,1099211.97,1099211.97,16.96,1523165.0,529366.43,433596.3
2022-07-20,1048289.68,1048289.68,1096291.84,1096291.84,18.22,1609404.21,544432.2,432444.43
2022-07-21,1064367.64,1064367.64,1096291.84,1096291.84,19.08,1657642.17,552782.33,432444.43
2022-07-22,1059084.76,1059084.76,1096291.84,1096291.84,17.62,1635400.34,550038.66,432444.43
2022-07-25,1067526.08,1067526.08,1096291.84,1096291.84,17.29,1635400.34,554422.68,432444.43
2022-07-26,1042129.27,1042129.27,1081001.85,1081001.85,16.4,1557625.75,541232.77,426413.12
2022-07-27,1062774.95,1062774.95,1097930.35,1097930.35,18.74,1750590.28,551955.17,433090.75
2022-07-28,1052150.67,1052150.67,1097930.35,1097930.35,19.37,1779672.97,546437.41,433090.75
2022-07-29,1062255.72,1062255.72,1111163.35,1111163.35,19.84,1792866.32,551685.5,438310.66
2022-08-01,1057668.64,1057668.64,1109949.98,1109949.98,20.0,1777591.21,549303.19,437832.03
2022-08-02,1046457.17,1046457.17,1089355.72,1089355.72,19.9,1739604.94,543480.48,429708.4
2022-08-03,1080902.98,1080902.98,1133748.71,1133748.71,21.56,1853710.75,561370.01,447219.7
2022-08-04,1085672.77,1085672.77,1129700.38,1129700.38,22.11,1869724.47,563847.21,445622.79
2022-08-05,1056634.06,1056634.06,1141227.29,1141227.29,21.54,1791555.33,548765.88,450169.71
2022-08-08,1043690.76,1043690.76,1087318.55,1087318.55,20.51,1677821.84,542043.74,428904.81
2022-08-09,1014311.39,1014311.39,1039564.47,1039564.47,17.67,1571774.49,526785.48,410067.69
2022-08-10,1014311.39,1014311.39,1039564.47,1039564.47,19.97,1619402.55,526785.48,410067.69
2022-08-11,984590.03,984590.03,1039564.47,1039564.47,19.77,1576808.97,511349.61,410067.69
2022-08-12,1013251.3,1024849.79,1069826.05,1069826.05,21.6,1694422.93,532258.63,422004.7
2022-08-15,1000686.83,1019503.99,1056560.04,1056560.04,21.77,1679663.0,529482.27,416771.78
2022-08-16,1000686.83,1010901.93,1056560.04,1056560.04,21.09,1655879.66,525014.77,416771.78
2022-08-17,1000686.83,999485.22,1056560.04,1056560.04,19.51,1655879.66,519085.47,416771.78
2022-08-18,1000686.83,1023005.33,1056560.04,1056560.04,20.92,1729212.75,531300.7,416771.78
2022-08-19,1000686.83,998109.56,1056560.04,1056560.04,19.15,1660020.98,518371.01,416771.78
2022-08-22,1000686.83,998109.56,1056560.04,1056560.04,16.98,1660020.98,518371.01,416771.78
2022-08-23,1000686.83,999579.24,1056560.04,1056560.04,17.34,1663845.17,519134.3,416771.78
2022-08-24,995196.1,991472.95,1050762.74,1050762.74,17.39,1641190.73,514924.27,414484.97
2022-08-25,1062558.1,1046557.18,1121885.89,1121885.89,19.33,1794266.65,543532.42,442540.28
2022-08-26,1059542.02,1086189.2,1118701.41,1118701.41,15.96,1787177.19,564115.42,441284.13
2022-08-29,1059542.02,1075650.7,1107847.46,1107847.46,15.01,1708062.29,558642.22,441284.13
2022-08-30,1059542.02,1090211.2,1122843.8,1122843.8,14.5,1762322.88,566204.26,441284.13
2022-08-31,1059542.02,1079135.15,1111436.22,1111436.22,14.01,1762322.88,560451.88,441284.13
2022-09-01,1059542.02,1101741.81,1134719.55,1134719.55,13.21,1758768.87,572192.72,441284.13
2022-09-02,1059542.02,1058784.1,1090476.0,1090476.0,12.82,1691762.64,549882.5,441284.13
2022-09-06,1059542.02,1049228.69,1080634.58,1080634.58,12.41,1691762.64,544919.88,441284.13
2022-09-07,1068052.22,1063972.53,1095819.74,1095819.74,13.01,1744456.0,552577.13,444828.5
2022-09-08,1077084.63,1082579.4,1114983.55,1114983.55,13.68,1804116.08,562240.66,448590.37
2022-09-09,1091030.88,1112939.82,1129420.52,1129420.52,14.67,1902848.23,578008.43,454398.79
2022-09-12,1091030.88,1119032.92,1129420.52,1129420.52,14.79,1923263.13,581172.9,454398.79
2022-09-13,1017293.05,1119032.92,1053088.12,1053088.12,12.06,1767279.85,581172.9,423688.03
2022-09-14,1029854.4,1119343.0,1066091.45,1066091.45,12.49,1767993.93,581333.94,428919.66
2022-09-15,997950.45,1083495.45,1033064.92,1033064.92,11.89,1655372.91,562716.42,415632.12
2022-09-16,991019.18,1087992.12,1037352.29,1037352.29,12.06,1651417.77,565051.78,412745.34
2022-09-19,975190.01,1089018.68,1038331.07,1038331.07,12.28,1653878.76,565584.92,406152.72
2022-09-20,964448.72,1053732.53,1004687.29,1004687.29,11.69,1548515.2,547258.96,401679.12
2022-09-21,951454.38,1030845.76,991150.8,991150.8,11.38,1482650.81,535372.65,396267.17
2022-09-22,946124.45,1025818.3,986316.94,986316.94,10.42,1454054.08,532761.62,394047.33
2022-09-23,946124.45,1038988.29,998979.79,998979.79,9.96,1454054.08,539601.5,394047.33
2022-09-26,930342.86,1011255.0,972314.42,972314.42,9.53,1376463.48,525198.13,387474.52
2022-09-27,932474.94,1030723.93,991033.66,991033.66,9.83,1396435.78,535309.38,388362.5
2022-09-28,936376.12,1056154.46,1015484.93,1015484.93,10.2,1425158.87,548516.79,389987.29
2022-09-29,921701.69,1028755.2,989140.75,989140.75,9.24,1352750.34,534286.92,383875.6
2022-09-30,921701.69,1013875.81,974834.32,974834.32,8.77,1313652.13,526559.26,383875.6
2022-10-03,921701.69,1053822.65,1013242.92,1013242.92,9.71,1430525.71,547305.77,383875.6
2022-10-04,921701.69,1101810.32,1059382.72,1059382.72,11.06,1602607.69,572228.29,383875.6
2022-10-05,921701.69,1137071.38,1093285.97,1093285.97,11.38,1621847.49,590541.23,383875.6
2022-10-06,909326.08,1116287.58,1073302.5,1073302.5,11.15,1562925.5,579747.1,378721.33
2022-10-07,886142.59,1080130.93,1038538.14,1038538.14,9.16,1425745.32,560969.04,369065.74
2022-10-10,886142.59,1093771.04,1051653.01,1051653.01,8.22,1425745.32,568053.07,369065.74
2022-10-11,886142.59,1079552.34,1037981.83,1037981.83,7.53,1310112.45,560668.55,369065.74
2022-10-12,886142.59,1056125.53,1015457.12,1015457.12,7.31,1258661.72,548501.77,369065.74
2022-10-13,944705.02,1008625.88,969786.55,969786.55,7.96,1348032.52,523832.69,393456.16
2022-10-14,956645.27,1052662.63,1012127.57,1012127.57,6.91,1397649.0,546703.31,398429.1
2022-10-17,956645.27,1015763.45,976649.27,976649.27,7.36,1355564.6,527539.61,398429.1
2022-10-18,956645.27,1015763.45,976649.27,976649.27,7.42,1359552.06,527539.61,398429.1
2022-10-19,957065.04,1029229.4,989596.69,989596.69,7.58,1395389.74,534533.19,398603.93
2022-10-20,956701.71,1030973.51,991273.64,991273.64,7.73,1399592.06,535439.0,398452.61
2022-10-21,980288.76,1081550.79,1039903.33,1039903.33,8.6,1531496.77,561706.45,408276.28
2022-10-24,981476.67,1061507.69,1041163.48,1041163.48,8.7,1523816.05,551297.01,408771.02
2022-10-25,990642.69,1083333.91,1050886.91,1050886.91,9.27,1596940.31,562632.52,412588.54
2022-10-26,973040.98,1051436.57,1032214.79,1032214.79,8.99,1523225.84,546066.55,405257.68
2022-10-27,944368.1,1009799.29,1001798.22,1001798.22,8.52,1424942.92,524442.11,393315.83
2022-10-28,945379.21,1057890.05,1002870.81,1002870.81,9.52,1560003.38,549418.18,393736.95
2022-10-31,945379.21,1044734.44,1002870.81,1002870.81,8.89,1522657.79,542585.78,393736.95
2022-11-01,945379.21,1044734.44,1002870.81,1002870.81,9.11,1522657.79,542585.78,393736.95
2022-11-02,909434.22,991968.84,964739.89,964739.89,8.22,1399164.99,515181.81,378766.37
2022-11-03,895977.8,988155.28,961031.01,961031.01,7.89,1396790.34,513201.23,373161.96
2022-11-04,899370.58,988155.28,961031.01,961031.01,9.02,1570566.81,513201.23,374575.01
2022-11-07,906676.82,997829.61,970439.79,970439.79,9.6,1644056.61,518225.62,377617.95
2022-11-08,906676.82,1024220.07,996105.85,996105.85,10.17,1713018.86,531931.58,377617.95
2022-11-09,906676.82,1024220.07,996105.85,996105.85,9.21,1639196.12,531931.58,377617.95
2022-11-10,906676.82,1024220.07,996105.85,996105.85,12.11,1809323.37,531931.58,377617.95
2022-11-11,906676.82,1053661.55,996105.85,996105.85,13.19,1938262.09,547222.1,377617.95
2022-11-14,906676.82,1027796.95,996105.85,996105.85,12.76,1844225.56,533789.24,377617.95
2022-11-15,906676.82,1074429.53,996105.85,996105.85,13.9,2070824.45,558008.01,377617.95
2022-11-16,906676.82,1074429.53,996105.85,996105.85,12.09,2070824.45,558008.01,377617.95
2022-11-17,906676.82,1074429.53,996105.85,996105.85,12.44,2236225.0,558008.01,377617.95
2022-11-18,906676.82,1066285.08,996105.85,996105.85,12.5,2333109.04,553778.16,377617.95
2022-11-21,906676.82,1077283.49,996105.85,996105.85,11.86,2333109.04,559490.22,377617.95
2022-11-22,906676.82,1103461.53,996105.85,996105.85,12.93,2446131.29,573085.86,377617.95
2022-11-23,906676.82,1111734.9,996105.85,996105.85,13.34,2482176.88,577382.65,377617.95
2022-11-25,891645.41,1093303.92,996105.85,996105.85,12.84,2441025.92,572596.56,377617.95
2022-11-28,866209.88,1062115.78,960448.95,960448.95,11.84,2301815.5,556262.38,364100.63
2022-11-29,854338.49,1047559.51,965469.93,965469.93,11.73,2242913.25,548638.82,366004.05
2022-11-30,922066.48,1130605.15,1068348.71,1068348.71,13.85,2604713.11,592132.35,405004.8
2022-12-01,936582.16,1148403.77,1080607.57,1080607.57,13.47,2645717.96,592995.63,409652.06
2022-12-02,961817.66,1179346.65,1094297.56,1094297.56,13.03,2717004.84,606092.73,414841.86
2022-12-05,914049.51,1120775.03,1055172.69,1055172.69,12.59,2582066.26,596459.05,400009.85
2022-12-06,915374.58,1122399.79,1052230.34,1052230.34,11.72,2571675.38,597323.72,398894.42
2022-12-07,930288.02,1140686.12,1052230.34,1052230.34,11.71,2598078.61,607055.43,398894.42
2022-12-08,959770.54,1176836.54,1089501.68,1089501.68,12.66,2762642.92,626294.12,413023.77
2022-12-09,938650.18,1150939.5,1079683.22,1079683.22,12.31,2642072.67,612512.11,409301.65
2022-12-12,958963.87,1175847.42,1119268.25,1119268.25,13.0,2744262.9,625767.73,424308.1
2022-12-13,1023689.08,1255211.18,1223735.58,1223735.58,13.64,3104709.29,668003.89,463911.06
2022-12-14,990781.8,1214861.45,1162738.5,1162738.5,12.97,2852906.65,646530.38,440787.42
2022-12-15,990781.8,1214861.45,1116707.17,1116707.17,11.38,2852906.65,640007.55,423337.21
2022-12-16,978680.04,1200022.69,1116707.17,1116707.17,11.1,2783283.25,632190.27,423337.21
2022-12-19,970975.58,1190575.76,1116707.17,1116707.17,10.68,2785928.61,627213.48,423337.21
2022-12-20,981759.29,1203798.36,1115702.06,1115702.06,10.43,2790585.38,634179.35,422956.18
2022-12-21,1007944.97,1235906.31,1133777.68,1133777.68,11.17,2939407.76,651094.31,429808.54
2022-12-22,978699.2,1200046.19,1113842.13,1113842.13,9.77,2771264.91,632202.64,422251.09
2022-12-23,980172.99,1201853.3,1115519.43,1115519.43,9.77,2779194.15,633154.66,422251.09
2022-12-27,970290.91,1189736.25,1104272.79,1104272.79,9.25,2722830.47,626771.21,422251.09
2022-12-28,950108.41,1164989.17,1081303.4,1081303.4,8.86,2609623.29,613734.07,422251.09
2022-12-29,980955.67,1202812.99,1116410.19,1116410.19,9.71,2812930.39,633660.24,425591.38
2022-12-30,971517.24,1191239.92,1105668.45,1105668.45,9.68,2758104.83,627563.37,419594.35
2023-01-03,996084.48,1221363.4,1105668.45,1105668.45,9.35,2895257.09,643432.88,419594.35
2023-01-04,996084.48,1221363.4,1104896.18,1104896.18,10.12,2919278.91,643432.88,419301.28
2023-01-05,976289.01,1197090.9,1094159.71,1094159.71,9.56,2712368.09,630645.75,415226.86
2023-01-06,1029072.54,1261812.19,1094159.71,1094159.71,10.89,3038885.04,664741.92,415226.86
2023-01-09,1060044.67,1299789.11,1094159.71,1094159.71,11.54,3167290.2,684748.74,415226.86
2023-01-10,1079359.25,1323471.97,1094159.71,1094159.71,11.98,3233959.1,697225.23,415226.86
2023-01-11,1100592.26,1349507.13,1100343.32,1100343.32,12.42,3297577.1,704187.86,417573.5
2023-01-12,1093070.8,1340284.58,1105775.69,1105775.69,12.84,3353003.78,699375.43,419635.05
2023-01-13,1085135.39,1330554.47,1100157.38,1100157.38,12.96,3328661.85,700451.86,417502.93
2023-01-17,1076341.71,1319771.97,1097595.84,1097595.84,13.07,3301687.16,697618.52,416530.85
2023-01-18,1038384.67,1273230.39,1071533.99,1071533.99,12.82,3185253.61,683266.26,406640.53
2023-01-19,1009986.56,1238409.64,1051412.28,1051412.28,11.75,3098142.18,675146.92,399004.47
2023-01-20,1054147.45,1292558.16,1051412.28,1051412.28,12.84,3233606.09,683792.13,399004.47
2023-01-23,1191841.09,1461393.2,1051412.28,1051412.28,14.76,3655982.47,728314.02,399004.47
2023-01-24,1167211.81,1431193.66,1051412.28,1051412.28,14.41,3510567.96,713263.48,399004.47
2023-01-25,1171152.91,1436026.09,1086170.41,1086170.41,14.54,3483962.47,715671.82,412194.97
2023-01-26,1190633.06,1459911.96,1110937.97,1110937.97,15.26,3596327.65,727575.81,421594.1
2023-01-27,1160194.44,1422589.2,1071180.18,1071180.18,14.96,3467623.75,708975.28,425744.39
2023-01-30,1121153.74,1374718.88,969751.66,969751.66,13.77,3139279.42,685118.17,396577.45
2023-01-31,1149348.58,1409290.4,964349.83,964349.83,14.55,3262531.27,702347.56,394368.38
2023-02-01,1243818.39,1525125.92,964349.83,964349.83,16.82,3709482.6,760076.47,394368.38
2023-02-02,1305542.73,1600810.11,1012205.58,1012205.58,17.95,3893565.25,783376.28,394368.38
2023-02-03,1209667.2,1483250.94,937871.93,937871.93,16.91,3607632.32,752190.27,394368.38
2023-02-06,1130664.69,1386380.87,876620.18,876620.18,16.07,3372020.41,743753.85,394368.38
2023-02-07,1182481.7,1449917.05,945359.84,945359.84,17.62,3636435.42,777839.2,413527.39
2023-02-08,1124300.82,1378577.72,868593.82,868593.82,16.46,3341146.07,739567.68,408254.38
2023-02-09,1149965.97,1410047.42,868593.82,868593.82,16.58,3310135.83,756450.27,408254.38
2023-02-10,1149965.97,1410047.42,868593.82,868593.82,15.76,3203594.94,756450.27,408254.38
