date,R10+RSI 70/60/50,Consensus 80/60/40 (default),Hybrid Cons + (VIX_back OR SOXL_mom5),Hybrid Cons + VIX_back,Hybrid Cons + (VIX_back AND SOXL_mom5),soxl_bnh
2024-07-19,964454.1737255959,1025051.2793155531,1204764.862890992,1060739.812038436,1128947.2934078677,21674.740484429065
2024-07-22,951466.875949594,1011247.9835625603,1188541.551871467,1046455.9360626731,1113744.9384672886,24401.384083044984
2024-07-23,936392.9151346077,992938.1952151218,1177781.607421325,1027508.6679190795,1093579.3268390452,23284.89042675894
2024-07-24,923671.7463919942,974778.8630135834,1178247.2860069757,1008717.0942535503,1073579.4211243673,19746.25144175317
2024-07-25,886634.4463188584,930530.468800013,1149719.774686079,962928.1329515892,1024846.1470988862,18242.214532871974
2024-07-26,920229.4737906868,974727.4786601516,1160869.5911481278,1008663.9208850556,1073522.8286124598,19326.41291810842
2024-07-29,891476.9996914538,934120.4672103653,1136688.758140189,966643.1219632204,1028800.0165983831,19234.14071510957
2024-07-30,920783.0031765953,967734.7170046248,1170594.3038336767,1001427.6968699351,1065821.3023534766,16871.9723183391
2024-07-31,892771.9696076722,938295.3707630979,1134983.78949191,970963.3803728884,1033398.0754089076,20567.474048442906
2024-08-01,892771.9696076722,938295.3707630979,1134983.78949191,970963.3803728884,1033398.0754089076,15953.863898500575
2024-08-02,892771.9696076722,938295.3707630979,1134983.78949191,970963.3803728884,1033398.0754089076,13527.104959630911
2024-08-05,892771.9696076722,938295.3707630979,1134983.78949191,970963.3803728884,1033398.0754089076,12936.562860438291
2024-08-06,885560.380374512,926168.4653069731,1127649.2967840282,958414.2604666854,1020042.0244791952,13194.925028835063
2024-08-07,926991.3557767409,995838.2018121539,1169786.3593847118,1030509.6421285847,1096773.2690979831,12092.272202998847
2024-08-08,926991.3557767409,995838.2018121539,1169786.3593847118,1030509.6421285847,1096773.2690979831,14551.326412918108
2024-08-09,923091.2651428231,989134.6066261457,1165849.0861443602,1023572.6523007819,1089390.2183237826,14269.896193771625
2024-08-12,923736.7436803962,990692.5960218128,1165451.7917174227,1025184.8851832396,1091106.120685829,14532.87197231834
2024-08-13,979123.4246818731,1070275.3978948735,1259073.0819191406,1107538.468856331,1178755.18819043,16267.589388696655
2024-08-14,976991.2084588427,1070540.639631449,1259385.1125716066,1107812.9453390955,1179047.3140056434,16138.408304498269
2024-08-15,951934.574588612,1043084.7683623903,1227085.9972938916,1079401.1611513435,1148808.6008965243,18454.44059976932
2024-08-16,956306.3432171296,1049471.9373814124,1234599.8695153182,1086010.7080114956,1155843.1535302016,18325.25951557093
2024-08-19,976958.2718516416,1079658.2550989888,1270111.0848111333,1117248.0027966453,1189089.0626597067,19192.618223760095
2024-08-20,949425.7806422408,1039190.5598990051,1222504.8464412475,1075371.3706063787,1144519.6875578274,18459.05420991926
2024-08-21,964612.2384303282,1061497.4492384475,1248746.6940665254,1098454.9041647012,1169087.5339205263,19275.663206459052
2024-08-22,986724.426244556,1087275.969144226,1279072.5714705307,1125130.9377556676,1197478.8845416603,17312.57208765859
2024-08-23,987710.9996171723,1091728.033670303,1284309.9847706738,1129738.006869056,1202382.1965009877,18643.598615916955
2024-08-26,979757.866466386,1081041.6165766304,1271738.4726801706,1118679.527856303,1190612.6373603125,17287.19723183391
2024-08-27,1016261.0490269058,1125464.6156298374,1323997.7345823168,1164649.1730991695,1239538.213629692,17767.012687427912
2024-08-28,970679.2175971065,1068765.6341635194,1257296.9943084707,1105976.1406792582,1177092.3994962533,16848.90426758939
2024-08-29,954522.3290518402,1049606.9182650712,1234758.6611660682,1086150.3884353442,1155991.8156570087,16775.086505190313
2024-08-30,996360.4423893279,1102385.0256835544,1296846.881166222,1140766.036327816,1214119.3481264785,17877.73933102653
2024-09-03,996360.4423893279,1102385.0256835544,1296846.881166222,1140766.036327816,1214119.3481264785,13905.420991926181
2024-09-04,1009583.8110341695,1121892.3484862808,1308321.0984982888,1160952.5326921283,1235603.8725831246,13923.87543252595
2024-09-05,1002772.8945722862,1111848.3621773673,1302409.0025869487,1150558.8515520517,1224541.8590163062,13725.490196078432
2024-09-06,1012218.1866201666,1119667.960508223,1317794.6522836457,1158650.6996683981,1233154.0275480605,11930.795847750866
2024-09-09,1002254.2048936856,1108646.2744273972,1304822.6646152048,1147245.278829815,1221015.2175969644,12682.814302191464
2024-09-10,1007587.5293232984,1118085.429053571,1310377.37722965,1157013.0702623131,1231411.0956201528,13042.675893886966
2024-09-11,1008379.3560273282,1164574.1089377732,1359792.6235898717,1205120.3157800306,1282611.7237140164,14800.461361014994
2024-09-12,1002640.3542410288,1151700.992281059,1344761.5758119177,1191799.0043311932,1268433.8279339878,14708.189158016146
2024-09-13,1017315.6948223457,1178778.3525528465,1376377.936231819,1219819.0991545185,1298255.6653467224,15395.617070357554
2024-09-16,1003518.4303915503,1154273.3049346914,1347765.0873489953,1194460.8754939118,1271266.8622091669,14920.415224913497
2024-09-17,1012971.3476902309,1172629.6130275333,1369198.4784483013,1213456.2830301295,1291483.7086797277,14862.745098039219
2024-09-18,972444.6748036838,1111463.222286493,1297778.7153753042,1150160.302500216,1224117.6825422512,14371.395617070357
2024-09-19,1036447.2435401686,1210250.2315227217,1413125.4721295417,1252386.713728194,1332917.436224395,16189.158016147636
2024-09-20,1036447.2435401686,1210250.2315227217,1413125.4721295417,1252386.713728194,1332917.436224395,15492.502883506342
2024-09-23,1036447.2435401686,1210250.2315227217,1413125.4721295417,1252386.713728194,1332917.436224395,15656.2860438293
2024-09-24,1033158.4748387729,1205129.876891911,1407146.7882452752,1247088.087095307,1327278.0983508772,16230.680507497116
2024-09-25,1048054.0034898988,1228164.878496204,1434043.1660931981,1270925.0831218455,1352647.8561762387,16895.04036908881
2024-09-26,1078944.8415841507,1276060.8801527082,1489968.013856959,1320488.6482036202,1405398.4478064196,18214.532871972315
2024-09-27,1076653.2540178276,1273350.6347962022,1486803.447844705,1317684.0420263002,1402413.5003979919,17356.401384083045
2024-09-30,1089129.0256912645,1286881.9394482472,1502603.0162123898,1331686.457166769,1417316.296064374,16901.960784313724
2024-10-01,1095251.9801027454,1293190.4374562106,1509969.0129242556,1338214.5939792804,1424264.2038376462,15603.229527104959
2024-10-02,1107461.4709136537,1312949.0674396239,1533039.7982847453,1358661.1471202483,1446025.50719031,16193.77162629758
2024-10-03,1109841.7286333675,1316715.0741151178,1537437.1037532634,1362558.2723604282,1450173.224606061,16260.66897347174
2024-10-04,1130210.5765412184,1348811.3246240872,1574913.6751041391,1395771.9968042974,1485522.6513828721,16904.267589388695
2024-10-07,1128273.9621780398,1345729.742673841,1571315.52503986,1392583.1254525464,1482128.7298568506,16779.700115340253
2024-10-08,1136504.2376355408,1358821.3138490734,1586601.6470467453,1406130.4972064514,1496547.2220269241,17268.74279123414
2024-10-09,1146489.368652694,1374737.263069977,1605185.5999115026,1422600.581509227,1514076.3624294945,17785.467128027678
2024-10-10,1135312.8196029682,1356922.6253103658,1584384.6797884025,1404165.703284129,1494456.0883148336,17427.91234140715
2024-10-11,1147326.4184101983,1376000.7241228702,1606660.855978705,1423908.031650315,1515467.8839706825,17813.148788927334
2024-10-14,1171231.5007813629,1410399.022731462,1646825.36964342,1459503.95308059,1553352.6872928496,18869.665513264128
2024-10-15,1045409.6289752708,1230994.2352628359,1437346.8102591143,1273852.947732512,1355763.9877573897,15898.500576701268
2024-10-16,1066330.2523380872,1261380.6665907048,1472826.944034838,1305297.3233512267,1389230.2933912189,15866.205305651672
2024-10-17,1066330.2523380872,1261380.6665907048,1472826.944034838,1305297.3233512267,1389230.2933912189,16267.589388696655
2024-10-18,1066330.2523380872,1261380.6665907048,1472826.944034838,1305297.3233512267,1389230.2933912189,16262.975778546712
2024-10-21,1066330.2523380872,1261380.6665907048,1472826.944034838,1305297.3233512267,1389230.2933912189,16216.83967704729
2024-10-22,1053932.0466955444,1244619.4621958015,1453256.0451768336,1287952.5551838633,1370770.2253753855,15884.659746251442
2024-10-23,1035953.2642937382,1223229.6845567545,1428280.6815391057,1265818.063797699,1347212.446306691,15596.309111880048
2024-10-24,1026682.6034471899,1212283.1023760545,1415499.1147941495,1254490.3617020808,1335156.3525537816,15808.535178777394
2024-10-25,1020148.17511154,1203465.1571906605,1405203.0102128312,1245365.4079487761,1325444.6478309536,16341.407151095733
2024-10-28,1007418.7527553982,1186303.8304342625,1385164.9161531494,1227606.5866241818,1306543.9022937547,16313.725490196079
2024-10-29,1046456.2766690857,1238853.0453618132,1417019.5326816076,1255837.8366426448,1364419.3424403002,17506.343713956172
2024-10-30,1017146.6824326988,1199400.019957799,1393986.2484487926,1235424.5189892366,1320967.480913573,15598.61591695502
2024-10-31,1017420.1834862962,1199722.5271977172,1394361.0780719295,1235756.712873776,1321322.6764856942,14029.988465974624
2024-11-01,1010336.1400651132,1190245.1954028192,1388571.419277167,1230625.6102968378,1310884.75177453,14246.828143021914
2024-11-04,989587.5758504554,1159211.6558530605,1370439.4764069081,1214556.12121561,1276705.7490392132,14009.227220299883
2024-11-05,1000197.7444659772,1175765.8606387977,1380245.503449829,1223246.7422717195,1294937.8366083896,14498.269896193771
2024-11-06,1018024.8679995807,1203597.3879149794,1396711.3951319382,1237839.6884602024,1325590.2810508106,15976.93194925029
2024-11-07,1016496.4662793209,1201188.042294174,1393915.4763993295,1235361.7970468476,1322936.7316407666,16682.814302191462
2024-11-08,993623.3652623392,1165209.0094409767,1352163.7031930583,1198359.1620583718,1283310.975760367,16322.952710495963
2024-11-11,969484.8582653026,1129915.127243402,1311207.0112470977,1162061.1702359738,1244439.815278119,15114.186851211072
2024-11-12,974393.2081257734,1135635.7104065802,1317845.4467995814,1167944.503775594,1250740.2189838705,14611.30334486736
2024-11-13,974393.2081257734,1135635.7104065802,1317845.4467995814,1167944.503775594,1250740.2189838705,13674.740484429065
2024-11-14,974393.2081257734,1135635.7104065802,1317845.4467995814,1167944.503775594,1250740.2189838705,13663.206459054209
2024-11-15,974393.2081257734,1135635.7104065802,1317845.4467995814,1167944.503775594,1250740.2189838705,12322.952710495963
2024-11-18,986595.4082429474,1154597.602564052,1328847.5855195245,1187445.8610537795,1271624.0296390443,12775.086505190311
2024-11-19,983900.9956229925,1150415.3149518697,1326415.4024892654,1183144.5875158876,1267017.8383437374,12848.904267589389
2024-11-20,978392.8825986123,1141831.3593127786,1321463.2139886017,1174316.4186608058,1257563.8396209069,12618.223760092273
2024-11-21,965441.6243438969,1132449.398633677,1310605.2919220873,1164667.5415522545,1247230.9525456347,13116.493656286044
2024-11-22,956754.661916727,1117798.3193659065,1293649.3183979038,1149599.6396288052,1231094.8853862456,13107.26643598616
2024-11-25,967452.2799728179,1137167.7538498205,1316065.9344222348,1169520.133797335,1252427.5455923346,13610.149942329874
2024-11-26,980851.6063778142,1154939.6533704621,1336633.6927586007,1187797.6431928033,1272000.749652859,12985.005767012686
2024-11-27,970832.4443493825,1143142.2240295329,1322980.3027316788,1175664.5774295875,1259007.5695140997,12442.906574394463
2024-11-29,965053.7776674647,1136733.8451689337,1315563.7636284954,1169073.8804307505,1251949.657275176,12950.40369088812
2024-12-02,999229.4146010291,1182770.8910536855,1368843.3150449316,1216420.6785443025,1302652.8751500787,13958.477508650518
2024-12-03,982302.475564361,1159930.0127696968,1342409.130888658,1192929.9781297822,1277496.9163818643,13707.035755478664
2024-12-04,1023984.8542497994,1216253.0697179255,1407592.879127334,1250855.42393579,1339528.7034555976,14209.919261822377
2024-12-05,1023984.8542497994,1216253.0697179255,1407592.879127334,1250855.42393579,1339528.7034555976,13453.287197231833
2024-12-06,1025120.7865121275,1217795.0357179267,1409377.425794058,1252441.2588106596,1341226.9583403585,13679.354094579008
2024-12-09,1011429.4487424376,1199217.2125107464,1387876.9566012626,1233334.897229997,1320766.144671446,13483.27566320646
2024-12-10,1021752.1084373046,1212055.4090164187,1402734.8463218722,1246538.3399447592,1334905.5809023778,12500.576701268743
2024-12-11,1022257.3893015786,1214222.1067323233,1405242.4069209476,1248766.6801294193,1337291.88836949,13444.059976931949
2024-12-12,1012703.0640883583,1201269.150493376,1390251.703571834,1235445.2127712748,1323026.0607151366,13033.448673587081
2024-12-13,1012703.0640883583,1201269.150493376,1390251.703571834,1235445.2127712748,1323026.0607151366,14168.396770472897
2024-12-16,1031618.6806143157,1226912.2577106222,1419928.960728575,1261817.8654271064,1351268.2736381902,14991.9261822376
2024-12-17,1000696.7818792539,1184964.8542326426,1371382.4304845207,1218677.0598934167,1305069.211622899,14357.55478662053
2024-12-18,897944.4048829309,1037501.4180615254,1200720.1827548994,1067018.2944938522,1142659.3395497988,12138.408304498269
2024-12-19,930356.366848184,1083356.107503136,1253788.6895810124,1114177.5481302952,1193161.7178988417,12147.635524798154
2024-12-20,963037.3095515446,1126848.0118814725,1304122.7001803291,1158906.7955570305,1241061.8266288773,12701.268742791235
2024-12-23,971435.804065624,1138056.9816205567,1317095.054684436,1170434.6600647988,1253406.902728172,13148.78892733564
2024-12-24,992168.2659363139,1165797.0043011692,1349199.112108206,1198963.8853502844,1283958.5679534096,14126.874279123414
2024-12-26,996055.9168222626,1171017.5608910257,1355240.961838269,1204332.9665793253,1289708.2639453374,14085.351787773934
2024-12-27,988722.3005052744,1161169.5678190375,1343843.6915933182,1194204.7984737882,1278862.1088812277,13711.649365628604
2024-12-30,988722.3005052744,1161169.5678190375,1343843.6915933182,1194204.7984737882,1278862.1088812277,12890.42675893887
2024-12-31,988722.3005052744,1161169.5678190375,1343843.6915933182,1194204.7984737882,1278862.1088812277,12595.155709342562
2025-01-02,969287.4727332712,1135084.3805562186,1313654.8067666083,1167377.4886116679,1250133.0080521838,12798.154555940022
2025-01-03,1006888.677687678,1185530.3280677272,1372036.8641409827,1219258.621437902,1305692.0001296734,13739.33102652826
2025-01-06,1031964.4175655053,1219162.821033625,1410960.389832126,1253847.9575672918,1342733.3781276231,15003.46020761246
2025-01-07,1035305.824107816,1223110.3589109036,1415528.9507217044,1257907.8027491265,1347081.0261839763,14445.213379469435
2025-01-08,1039101.8014876873,1227594.9268012785,1420719.0266899555,1262519.9564277886,1352020.1359476587,13937.71626297578
2025-01-10,1039101.8014876873,1227594.9268012785,1420719.0266899555,1262519.9564277886,1352020.1359476587,12936.562860438291
2025-01-13,1039101.8014876873,1227594.9268012785,1420719.0266899555,1262519.9564277886,1352020.1359476587,12858.131487889274
2025-01-14,1026225.5303877273,1207312.2235976746,1397245.4673545884,1241660.2110787455,1329681.6409408594,13070.357554786618
2025-01-15,1054012.2471965803,1251081.8620016305,1447900.904839877,1286675.0940537124,1377887.6339547713,13831.603229527107
2025-01-16,1054012.2471965803,1251081.8620016305,1447900.904839877,1286675.0940537124,1377887.6339547713,13850.057670126875
2025-01-17,1054012.2471965803,1251081.8620016305,1447900.904839877,1286675.0940537124,1377887.6339547713,14975.778546712803
2025-01-21,1050216.6950259926,1245933.0506156604,1441942.0872029008,1281379.7991769176,1372216.9550377713,15561.707035755477
2025-01-22,1067278.4631358956,1269069.9892707996,1468718.9076744274,1305174.982869044,1397698.981936859,16184.544405997693
2025-01-23,1048097.8139115784,1242883.0715669922,1438412.2882677263,1278243.0483387038,1368857.8395852796,16027.681660899654
2025-01-24,1050634.3264756186,1246193.074052742,1442243.0172869065,1281647.2202710314,1372503.3336428604,15077.277970011535
2025-01-27,1082719.9373180675,1284250.9073073831,1486288.0737130926,1320787.797454407,1414418.5906771072,11644.75201845444
2025-01-28,1059409.8235242798,1256601.9892840735,1454289.4534471538,1292352.2687503076,1383967.264194286,11755.478662053056
2025-01-29,1047024.3808028537,1241911.1948282192,1437287.5167781846,1277243.521743163,1367787.4564386953,11831.603229527105
2025-01-30,1052784.1753561348,1249719.0668639296,1441805.6164040922,1285273.5274454548,1376386.710134448,12572.087658592849
2025-01-31,1027880.9517155016,1215903.6112225456,1422370.1501126876,1250496.0233593234,1339143.8249324656,12424.452133794695
2025-02-03,971217.1725193525,1138982.1317077447,1378111.324557512,1171386.1306372688,1254425.8231548877,11767.012687427912
2025-02-04,986456.1072493341,1162810.478041017,1406942.4299920853,1195892.39253004,1280669.3366670073,12184.544405997694
2025-02-05,1010601.9510270006,1200730.3500998747,1452823.5756705787,1234891.0835267862,1322432.649187143,12798.154555940022
2025-02-06,1008592.8298245454,1197630.3721302187,1449072.7576138843,1231702.9113001581,1319018.4670783181,12830.449826989618
2025-02-07,966481.9319341198,1131801.031699228,1369422.5532686436,1164000.728602837,1246516.8691523923,12149.942329873125
2025-02-10,975526.4543294816,1149947.5378742977,1391378.9167310977,1182663.5021980018,1266502.6488343934,12636.678200692042
2025-02-11,973862.3260590213,1147306.590214835,1388183.5023556217,1179947.4196766762,1263594.0229223575,12643.598615916957
2025-02-12,980499.6135961991,1157626.175189929,1400669.6832385366,1190560.5964572753,1274959.5689802137,12689.734717416379
2025-02-13,990632.568220263,1173581.5487889498,1419974.8860439467,1206969.8998367817,1292532.1296934234,13107.26643598616
2025-02-14,990844.2929374473,1173914.756860233,1420378.0511188726,1207312.5876651958,1292899.1106999423,13167.243367935407
2025-02-18,996683.095830318,1181820.5766628224,1429943.6970553228,1215443.327744661,1301606.2398440212,13824.682814302192
2025-02-19,1017197.0384037532,1209625.1425764721,1463585.8290021638,1244038.9325157427,1332228.9902039398,14514.41753171857
2025-02-20,1004338.2007279512,1192102.4103260231,1442384.2007419153,1226017.679189959,1312930.2082342573,14615.9169550173
2025-02-21,1023652.6279112675,1215812.1923840959,1471071.8493427145,1250402.003658348,1339043.1401644775,13268.742791234143
2025-02-24,1029700.5901915089,1222995.4751490713,1479763.2616575577,1257789.6505485773,1346954.4981608472,12341.407151095731
2025-02-25,1029965.8561630277,1223310.5367174232,1480144.470372946,1258113.6756067323,1347301.4933912568,11617.070357554787
2025-02-26,1012197.369681177,1201489.649967872,1455477.1379063022,1235671.98544755,1323268.909331546,12152.249134948097
2025-02-27,1074443.3159007314,1279136.4153423682,1540433.3876593446,1315527.7983848061,1408785.7096909825,10108.419838523645
2025-02-28,1087346.4121007794,1294497.6912476597,1552047.1928062283,1331326.1020134776,1425703.9568133603,10435.986159169552
2025-03-03,1143318.8727683644,1361133.5124554124,1624164.2966692145,1399857.7098354122,1499093.7779028327,9531.718569780853
2025-03-04,1124944.9206264117,1339259.1232431468,1590641.5959414183,1383757.3000354322,1481852.0082692078,9550.173010380622
2025-03-05,1137596.1627827433,1354320.5641791094,1597252.8886125106,1409116.8067493862,1509009.25322237,10131.487889273356
2025-03-06,1102086.2428989261,1312045.6196035529,1563901.4747689094,1350667.1434462834,1446416.086815122,8874.279123414071
2025-03-07,1131345.7162838518,1346879.3398627026,1591581.663969156,1386526.233050385,1484817.2312522156,9545.55940023068
2025-03-11,1087232.3077864063,1294361.8488244228,1549849.2828899343,1332462.8311824894,1426921.2688390417,8013.840830449827
2025-03-12,1087232.3077864063,1294361.8488244228,1549849.2828899343,1332462.8311824894,1426921.2688390417,8438.29296424452
2025-03-13,1070966.063194503,1278869.7364045684,1531299.2620080854,1316514.6911822993,1409842.563428176,8359.861591695502
2025-03-14,1098225.6007164111,1304831.9563513193,1562386.0311393354,1343241.1379834386,1438463.6510026765,9107.266435986157
2025-03-17,1123008.7208695426,1328388.3601596481,1590592.1124472497,1367490.9507691227,1464432.5357021089,9573.241061130335
2025-03-18,1114375.1618660772,1320182.145569555,1580766.1153280917,1359043.1771145316,1455385.8984376558,9217.993079584776
2025-03-19,1120736.2686243856,1326210.8654159794,1587984.8132055136,1365249.3590429225,1462032.0372902094,9425.60553633218
2025-03-20,1114570.764050245,1320371.6185072486,1580992.9873553212,1359238.227399134,1455594.7758585333,9287.19723183391
2025-03-21,1095749.7115284477,1302518.5986219752,1559616.0516153339,1340859.6839932895,1435913.3754754488,8876.585928489041
2025-03-24,1095749.7115284477,1302518.5986219752,1559616.0516153339,1340859.6839932895,1435913.3754754488,9674.740484429065
2025-03-25,1095749.7115284477,1302518.5986219752,1559616.0516153339,1340859.6839932895,1435913.3754754488,9483.27566320646
2025-03-26,1102718.074633703,1310801.897673805,1569534.3485020204,1349386.8111765857,1445044.9916490442,8641.291810841984
2025-03-27,1088078.7347061136,1298450.5925832086,1554745.082768639,1336671.9316668399,1431428.7529228344,8161.476355247982
2025-03-28,1030353.5566887547,1244347.258490418,1489962.5695774297,1280976.0056882065,1371784.5365839305,7386.389850057671
2025-03-31,1006825.7413387296,1224940.4018484526,1466725.0932279723,1260997.8866104605,1350390.1664324298,7271.049596309112
2025-04-01,1006755.1114293984,1224871.6571384468,1466642.7793529131,1260927.1183233648,1350314.3813736252,7358.708189158016
2025-04-02,1019089.0330467301,1236933.8940273717,1481085.9191977163,1273344.4205870312,1363611.9475698278,7474.048442906574
2025-04-03,980113.410538633,1198906.4679239176,1435552.4548653762,1234197.6148507437,1321690.0204398632,5319.492502883506
2025-04-04,980113.410538633,1198906.4679239176,1435552.4548653762,1234197.6148507437,1321690.0204398632,4032.295271049596
2025-04-07,980113.410538633,1198906.4679239176,1435552.4548653762,1234197.6148507437,1321690.0204398632,4313.725490196079
2025-04-08,980113.410538633,1198906.4679239176,1435552.4548653762,1234197.6148507437,1321690.0204398632,3833.910034602076
2025-04-09,1216221.73685513,1429958.7494316043,1712210.9589228043,1472051.1775531066,1576405.0485415808,5886.966551326413
2025-04-10,1163486.8710627744,1378353.1527700431,1650419.1987193737,1418926.5126883488,1519514.370301651,4452.133794694349
2025-04-11,1209340.6851669536,1421810.6258599078,1702454.5191096547,1463663.2048907257,1567422.4515682985,4733.564013840831
2025-04-14,1236331.7673109206,1447391.1418726614,1733084.241728819,1489996.7118775237,1595622.7437815056,4816.608996539792
2025-04-15,1225908.6487383742,1437629.1476303518,1721395.3776065023,1479947.3624642133,1584860.9948754427,4881.199538638984
2025-04-16,1142536.7672018777,1359545.4319108091,1627899.118486051,1399565.165622267,1498780.4951980216,4322.9527104959625
2025-04-17,1130659.8339055665,1345412.643477528,1610976.731567393,1385016.3628238714,1483200.3261581452,4258.36216839677
2025-04-21,1159255.1373548442,1379439.219509544,1651719.6385916667,1420044.5490117176,1520711.6643437927,4004.6136101499424
2025-04-22,1165060.277086925,1384965.4145036414,1658336.6208184613,1425733.4137091662,1526803.8132896163,4239.907727797001
2025-04-23,1208954.347058377,1426750.3156329487,1708369.2288636542,1468748.2999328326,1572868.0295610528,4811.99538638985
2025-04-24,1208954.347058377,1426750.3156329487,1708369.2288636542,1468748.2999328326,1572868.0295610528,5527.104959630911
2025-04-25,1236290.5126465978,1452558.9877146285,1739272.1421057752,1495316.679016509,1601319.8439800953,5688.581314878893
2025-04-28,1227298.244820041,1444083.0294364002,1729123.1579779994,1486591.221467949,1591975.8377796798,5653.979238754326
2025-04-29,1201395.2564865006,1419704.533259361,1699932.715713161,1461495.1171092405,1565100.6678038943,5504.036908881199
2025-04-30,1153787.6629991361,1374718.555057819,1646067.1864416632,1415184.9265451555,1515507.542702432,5453.287197231834
2025-05-01,1153787.6629991361,1374718.555057819,1646067.1864416632,1415184.9265451555,1515507.542702432,5504.036908881199
2025-05-02,1153787.6629991361,1374718.555057819,1646067.1864416632,1415184.9265451555,1515507.542702432,6131.487889273356
2025-05-05,1147562.182875875,1367301.0004123265,1637185.5188009222,1407549.0279188477,1507330.3343769226,6002.306805074971
2025-05-06,1110722.1381764566,1323406.7080381087,1584627.1576124113,1362362.6581700617,1458940.6978728054,5817.762399077277
2025-05-07,1135061.4263465423,1342739.942472448,1619351.140961292,1392216.1527477463,1490910.509987013,6122.260668973471
2025-05-08,1130753.4354321687,1339485.7174199158,1613205.0859192344,1386932.161593024,1485251.9361141943,6306.805074971166
2025-05-09,1141231.639726418,1341463.1175939986,1628153.961535362,1399784.263630532,1499015.125088355,6509.803921568627
2025-05-12,1273348.8745504774,1496760.5975670107,1816640.8486650037,1561833.4215958961,1672551.965806854,7884.659746251442
2025-05-13,1316033.0472599168,1546933.7976444738,1877536.8162079235,1614187.9403324113,1728617.902174226,8562.860438292964
2025-05-14,1305764.237180207,1527460.546208187,1853901.8380604584,1593868.07423641,1706857.5585205015,8678.200692041522
2025-05-15,1276433.181965307,1481613.179258258,1798256.1992453001,1546027.457566673,1655625.5152372813,8489.042675893887
2025-05-16,1281907.0607862659,1490101.1802702388,1808558.2137337485,1554884.4809841788,1665110.4140256615,8489.042675893887
2025-05-19,1281907.0607862659,1490101.1802702388,1808558.2137337485,1554884.4809841788,1665110.4140256615,8318.339100346022
2025-05-20,1286969.0066132206,1497946.5867295626,1818080.3015489643,1563070.9725541028,1673877.2468895316,8295.27104959631
2025-05-21,1239686.3031509852,1424730.789850108,1729217.1877049874,1486672.0623068754,1592062.4094346298,7820.069204152248
2025-05-22,1210804.356769117,1391422.663891702,1688790.6142724175,1451915.8398240504,1554842.3144911695,7640.138408304498
2025-05-23,1152699.910602278,1324650.6517020962,1607748.4188215416,1382240.8627873396,1480228.0706166713,7234.140715109573
2025-05-27,1152699.910602278,1324650.6517020962,1607748.4188215416,1382240.8627873396,1480228.0706166713,7986.159169550172
2025-05-28,1152699.910602278,1324650.6517020962,1607748.4188215416,1382240.8627873396,1480228.0706166713,7838.523644752017
2025-05-29,1152699.910602278,1324650.6517020962,1607748.4188215416,1382240.8627873396,1480228.0706166713,7930.7958477508655
2025-05-30,1143725.673272822,1314337.707962227,1595231.443896972,1371479.5558461042,1468703.893434688,7455.594002306805
2025-06-02,1176207.9443333882,1363095.0599495783,1654408.9753184551,1422356.6714022884,1523187.6933466708,7847.750865051904
2025-06-03,1214326.723770929,1421987.8652071757,1725888.0588120567,1483809.886894712,1588997.3340905479,8387.543252595156
2025-06-04,1226439.434679709,1440726.727794507,1748631.6981682784,1503363.4360188409,1609937.0364774037,8788.927335640139
2025-06-05,1204910.6041572662,1406890.7253865544,1707564.4331495897,1468056.3872497578,1572127.067111255,8770.47289504037
2025-06-06,1200621.5295510297,1400284.1293553228,1699545.9081827565,1461162.5643489328,1564744.5403415835,8862.745098039217
2025-06-09,1238140.964540759,1458925.7381568924,1770720.1107596615,1522353.6624252186,1630273.482136666,9485.58246828143
2025-06-10,1268797.003701782,1507101.4541409034,1829191.70181604,1572623.8549031923,1684107.3341262145,10106.113033448675
2025-06-11,1238040.5471822494,1463613.4996986645,1776409.7174472155,1527245.228023827,1635511.811362241,9993.079584775087
2025-06-12,1233709.5641651691,1452377.4395594825,1762772.342265056,1515520.671484216,1622956.0997111856,10039.21568627451
2025-06-13,1208432.1065606,1412786.2048551436,1714719.8652490943,1474208.1772456607,1578714.9581812036,9241.061130334487
2025-06-16,1233605.90097296,1452027.3441535314,1762347.4262053904,1515155.355409855,1622564.886339859,10108.419838523645
2025-06-17,1210185.473134532,1415364.4724742123,1717849.1474357075,1476898.537042562,1581596.0378820319,9882.352941176472
2025-06-18,1207426.8472275718,1411087.419885075,1712658.024381062,1472435.5362857964,1576816.6545073967,10006.920415224913
2025-06-20,1217045.0257776105,1429024.5809916714,1734428.6265924617,1491152.529337572,1596860.4972692914,9813.148788927336
2025-06-23,1219245.665788466,1431609.0626130467,1737565.4508071332,1493849.373295333,1599748.520793861,9919.26182237601
2025-06-24,1238887.47468028,1462359.6397645741,1774887.8887870577,1525936.8555598229,1634110.6882293783,11040.369088811995
2025-06-25,1243181.2325666975,1469117.3352662183,1783089.8054536786,1532988.3470973421,1641662.060782859,11557.093425605537
2025-06-26,1244933.3281538093,1471874.8564820583,1786436.6504266812,1535865.7536797037,1644743.447036482,11575.547866205306
2025-06-27,1225795.2094234205,1441705.7273433376,1749819.9246449242,1504384.9983298574,1611031.017453775,11510.957324106112
2025-06-30,1241027.1648717327,1465717.2217555698,1778963.036547828,1529440.4110234082,1637862.6111277535,11501.730103806227
2025-07-01,1240444.4874893655,1464930.7393520186,1778008.4710258797,1528619.7356893832,1636983.7580284197,11418.685121107266
