date,V1,V2_FINAL,SOXL_buy_hold
2013-12-11,559927.9041102563,515685.74838964856,180693.74842762414
2013-12-12,559927.9041102563,515685.74838964856,176138.8208874522
2013-12-13,559927.9041102563,515685.74838964856,175203.6159359407
2013-12-16,560972.6400359878,516647.9355279847,182262.43476932522
2013-12-17,567335.8633172989,522508.374945105,187933.58197909425
2013-12-18,568909.1174513709,523957.31994245294,191674.20759806555
2013-12-19,567610.6155230326,522761.4178740169,188235.2839640745
2013-12-20,572676.6899720784,527427.2014052114,193031.66155523132
2013-12-23,582085.598570052,536092.67429245,197828.06072272977
2013-12-24,582085.598570052,536092.67429245,200180.98235357326
2013-12-26,582085.598570052,536092.67429245,202021.16380197578
2013-12-27,582085.598570052,536092.67429245,201478.19516491445
2013-12-30,580231.3336739766,534384.9223236233,203016.6530519951
2013-12-31,585042.8562622255,538816.267160344,208205.0727705274
2014-01-02,574138.2347994986,528773.263697518,198853.7568510279
2014-01-03,574138.2347994986,528773.263697518,198129.76270771006
2014-01-06,574138.2347994986,528773.263697518,194389.13708873876
2014-01-07,573169.6382851842,527881.199889472,198914.0195731941
2014-01-08,588618.4346223074,542109.3246933037,207692.31101174493
2014-01-09,594012.207406497,547076.9137961871,203288.1481586966
2014-01-10,591763.8124039811,545302.9683099543,205761.61681021407
2014-01-13,588227.2502330154,542512.6807968853,198431.31365829892
2014-01-14,616021.0569770149,568146.4687593855,212066.4180209058
2014-01-15,621227.1784042045,572947.9921347476,217435.84166935296
2014-01-16,619149.2069471614,571031.5119558144,213815.91410544704
2014-01-17,606347.4526670736,559224.6566449763,210135.74539571657
2014-01-21,613659.4448217866,565968.3912547684,214268.4131420634
2014-01-22,624743.0599097805,576190.6339882127,221598.73787032015
2014-01-23,606538.044524629,559400.436497983,214057.37494460272
2014-01-24,606538.044524629,559400.436497983,199034.7392046011
2014-01-27,606538.044524629,559400.436497983,195233.85086346362
2014-01-28,608456.9091695368,561170.1749828677,197616.82833819452
2014-01-29,593745.0273467118,547718.2979276407,194841.6361253551
2014-01-30,603403.5616189702,556387.6978893465,202413.20592935136
2014-01-31,589050.4120369797,543480.5631602753,199276.00585668223
2014-02-03,587753.6288960896,542284.1011643138,186696.82607699386
2014-02-04,587753.6288960896,542284.1011643138,186998.54963831574
2014-02-05,585381.017476247,540368.9108925487,187752.5780491794
2014-02-06,597781.8670248082,550951.533119008,196681.79599741602
2014-02-07,612831.1975727723,564672.5266961122,206184.06000294304
2014-02-10,612130.8203384199,564027.1878423977,209351.48853023254
2014-02-11,623591.9272345406,574587.6361606284,217345.32891622468
2014-02-12,629869.4377323969,580371.8353466775,223469.12619700152
2014-02-13,640953.1880849164,590584.5812734754,231493.21661395565
2014-02-14,640868.6567289743,590506.6927218906,235324.33340971358
2014-02-18,648603.8081855898,597633.9857426829,237224.79915662395
2014-02-19,641135.0238916051,590752.1277117333,236681.808943221
2014-02-20,644900.0084445048,594221.245062283,242262.44339986183
2014-02-21,646676.0327697402,595857.7024541006,238582.25311378975
2014-02-24,635639.0593207369,585688.0575189035,241327.23844835028
2014-02-25,632902.0533913855,583166.1362136072,237797.82363757273
2014-02-26,631060.6245616515,581469.4140589007,242413.21887515625
2014-02-27,628016.7751381762,578664.7622206069,242081.43946994696
2014-02-28,628016.7751381762,578664.7622206069,241327.23844835028
2014-03-03,627038.7101903132,577791.125495958,237375.55305557678
2014-03-04,644938.1718224264,593853.4139919042,249683.2593049052
2014-03-05,644432.6677251676,593387.9502512548,251251.9456466063
2014-03-06,643448.0877691108,592481.3576602159,256983.3340021999
2014-03-07,648470.6617399146,597106.0997361274,255776.82813106154
2014-03-10,648470.6617399146,597106.0997361274,254147.87906719433
2014-03-11,648470.6617399146,597106.0997361274,250105.5083105595
2014-03-12,663195.7658969515,607953.0971781712,256410.30952125124
2014-03-13,669007.3109492112,612234.072962377,243589.6689024072
2014-03-14,658203.5047739941,604903.6006810801,239728.49626276185
2014-03-17,667097.0676488852,610899.0550004183,248325.78377139778
2014-03-18,681844.5754467177,621690.8408334334,258914.02820373068
2014-03-19,670943.8251597084,613741.6399204273,258340.8095357073
2014-03-20,694820.3732444728,631310.4078980987,272880.89039520524
2014-03-21,701682.1047459517,636346.5891995709,265701.3627185845
2014-03-24,701682.1047459517,636346.5891995709,262413.21455988794
2014-03-25,699778.3553046326,634965.4002475026,267843.0735412343
2014-03-26,672422.9648208288,615206.4787331396,259728.49194749355
2014-03-27,648177.7029093811,597483.850779712,253303.1652924694
2014-03-28,650851.3368791835,599434.7972603441,258763.2527284363
2014-03-31,669165.0393003254,612903.822890115,271221.7128767175
2014-04-01,687976.5659260977,626686.0495180697,283891.40540953405
2014-04-02,693847.6492607321,630971.7396635928,282111.65929403075
2014-04-03,683877.9567137727,623718.7419693947,283800.8926564058
2014-04-04,701454.6503627548,636505.8683433745,259939.7243320288
2014-04-07,686115.0333719616,625370.4300335931,252760.1750790665
2014-04-08,698110.5036023129,634095.9544119964,262232.2106299731
2014-04-09,710151.683978402,642864.8101351173,270678.7226633146
2014-04-10,710151.683978402,642864.8101351173,245731.57391213166
2014-04-11,692026.9213053298,629738.8570437515,233996.91372009358
2014-04-14,695003.70403446,631883.1096190833,239487.22961068084
2014-04-15,697051.9962652551,633366.8882383095,244434.38267713212
2014-04-16,708214.9500500832,641473.1357364635,243016.64442145845
2014-04-17,738216.9921711583,663212.8677616543,257043.7909114408
2014-04-21,745095.6819607674,668167.5808538534,263831.1254262946
2014-04-22,753642.1528423611,674298.924167017,271372.48835201195
2014-04-23,755321.1471915045,675502.1956381239,270256.47365766024
2014-04-24,755321.1471915045,675502.1956381239,274449.4041261733
2014-04-25,755321.1471915045,675502.1956381239,247903.5347657435
2014-04-28,727037.6290650024,655266.4814221375,243378.63070494655
2014-04-29,727861.4549617836,655825.3492636853,247813.02201261526
2014-04-30,730465.9050747402,657732.5212728657,252820.43780123268
2014-05-01,711689.2313955515,644209.7757162363,250316.7406950948
2014-05-02,704341.1509318461,638916.1296318503,251824.97012755502
2014-05-05,696074.8361068149,632861.3273946939,253031.670185768
2014-05-06,698497.2628592902,635063.7632975092,250015.0171337729
2014-05-07,698497.2628592902,635063.7632975092,250497.72304866798
2014-05-08,707755.1308154839,641797.4606526624,255625.88004503414
2014-05-09,705071.6858424692,639845.6606914847,253544.4319445505
2014-05-12,727222.1995629002,659947.0353044366,267270.0490602856
2014-05-13,732180.6631003481,664446.7924806761,261357.46258770244
2014-05-14,732180.6631003481,664446.7924806761,254690.84770425566
2014-05-15,732180.6631003481,664446.7924806761,245761.62975601904
2014-05-16,743345.640672295,674578.9004557567,253031.670185768
2014-05-19,754562.7028445628,684758.2746963437,261146.23020316716
2014-05-20,754618.546909445,684808.9526391793,257466.06149343666
2014-05-21,754618.546909445,684808.9526391793,261176.45865778756
2014-05-22,748630.0651272106,679374.4639773429,265007.59702988714
2014-05-23,756093.9023058204,686147.8232353239,272126.6893736086
2014-05-27,776638.6967509629,704792.0233067191,282533.92987602664
2014-05-28,776638.6967509629,704792.0233067191,283438.90637291776
2014-05-29,767433.6487567453,696438.5322591821,285188.5966445336
2014-05-30,766051.5004325282,695184.2461696399,286365.0682481262
2014-06-02,766051.5004325282,695184.2461696399,291010.49775325553
2014-06-03,774708.7720329001,703040.6354959349,299215.743134516
2014-06-04,772333.9572456661,700885.5142975249,303288.1481586966
2014-06-05,770129.4717071308,698884.9652268251,307481.0786272096
2014-06-06,774910.2998793217,703223.5200460176,312066.41802090575
2014-06-09,764350.4803571524,693640.5870838581,314298.64159668377
2014-06-10,765166.7348890681,694381.3300902119,317435.8416693529
2014-06-11,771205.5672673444,699861.5114256269,322051.2153305949
2014-06-12,770333.6653731763,699070.2689821502,318702.80444973207
2014-06-13,770333.6653731763,699070.2689821502,327752.56941864267
2014-06-16,770204.3292164584,698952.8976845813,333876.3666994196
2014-06-17,774575.5739184921,702919.7595095244,341387.69535759115
2014-06-18,775968.8791916849,704184.1704211691,337285.06187879015
2014-06-19,775968.8791916849,704184.1704211691,338220.26683030167
2014-06-20,775968.8791916849,704184.1704211691,341176.4629730559
2014-06-23,775968.8791916849,704184.1704211691,337405.78151019715
2014-06-24,751077.583167008,681595.5626665598,329894.47442836716
2014-06-25,746691.5689163337,677615.297620642,333453.9235066906
2014-06-26,741400.0596518614,672813.3047036581,329200.5361289368
2014-06-27,741400.0596518614,672813.3047036581,330769.2224706378
2014-06-30,751966.9973140769,682402.6973083082,341116.20025088964
2014-07-01,770074.0729442352,698834.6913911877,355173.38100841775
2014-07-02,775889.1998290992,704111.8621787295,357858.2762315452
2014-07-03,777391.5185294175,705475.2017095541,365067.85975205334
2014-07-07,776730.8717821833,704875.6712462613,357435.8330388163
2014-07-08,776730.8717821833,704875.6712462613,352036.2025120904
2014-07-09,776730.8717821833,704875.6712462613,358159.80560579244
2014-07-10,788037.081855547,715135.9463354022,353001.4417311476
2014-07-11,791539.3251984778,718314.1979240791,353695.38003057806
2014-07-14,791539.3251984778,718314.1979240791,358461.52916711435
2014-07-15,791539.3251984778,718314.1979240791,355625.8800450341
2014-07-16,791539.3251984778,718314.1979240791,367933.5862943626
2014-07-17,791539.3251984778,718314.1979240791,339517.2854545682
2014-07-18,799410.4359903168,725457.1540037327,352820.4378012327
2014-07-21,798663.0840651972,724778.9394393144,355716.37122182077
2014-07-22,798663.0840651972,724778.9394393144,362503.68416033295
2014-07-23,798663.0840651972,724778.9394393144,337466.065808705
2014-07-24,798663.0840651972,724778.9394393144,328929.04102223535
2014-07-25,798663.0840651972,724778.9394393144,309140.25614569726
2014-07-28,798663.0840651972,724778.9394393144,308144.7884720196
2014-07-29,777995.9029796006,706023.674688407,306727.05021634593
2014-07-30,788317.2660662206,715390.2107669394,315776.83676159824
2014-07-31,775620.9760705717,703868.4517405647,294358.9086341183
2014-08-01,777729.4057441428,705571.5882956418,298763.24409789965
2014-08-04,780863.341928553,708103.1032633227,302503.6971061379
2014-08-05,762355.3614474436,692739.9226484164,293484.16059184767
2014-08-06,758092.9349879901,689299.2573897187,296108.59890573425
2014-08-07,770348.6011543592,699709.6947728418,284494.6583451032
2014-08-08,775002.1224039629,703851.8173437438,294027.1508052506
2014-08-11,783422.9045393795,711340.9880305263,302895.91184424644
2014-08-12,778684.1378194428,707038.230246609,301749.66869527433
2014-08-13,781562.1472438134,709651.4370543632,310437.4689570384
2014-08-14,781580.8955764163,709668.4603726252,312096.47386479314
2014-08-15,776792.1300498579,705320.3041196351,321508.2251171919
2014-08-18,785713.8069425186,713421.1069158538,325761.63407128735
2014-08-19,787364.587708895,714920.0010821742,332729.9509397144
2014-08-20,793437.9509036919,720434.5605246191,340904.96786635445
2014-08-21,795429.2195079669,722242.6146014039,345429.8503508097
2014-08-22,795429.2195079669,722242.6146014039,346184.07294874795
2014-08-25,795429.2195079669,722242.6146014039,341990.9482931603
2014-08-26,795429.2195079669,722242.6146014039,342292.67185448227
2014-08-27,795429.2195079669,722242.6146014039,344162.88757043064
2014-08-28,807397.4792721691,733109.6873871799,351523.4407533078
2014-08-29,811003.2917588868,736383.7328638854,355414.84184757347
2014-09-02,811003.2917588868,736383.7328638854,350618.4642564167
2014-09-03,811003.2917588868,736383.7328638854,353695.38003057806
2014-09-04,799964.252421676,726360.3839120745,356410.30952125124
2014-09-05,806581.7093114166,732368.9755615173,365369.5833133752
2014-09-08,798224.3744782867,724780.5903061796,367632.03534377366
2014-09-09,797611.1802047662,724223.8153920772,357888.310499091
2014-09-10,797611.1802047662,724223.8153920772,357526.3242156028
2014-09-11,798325.6622721798,724872.5587168118,360241.25370627607
2014-09-12,791769.6843041767,718919.7893782541,346304.619969422
2014-09-15,791769.6843041767,718919.7893782541,333665.1558912259
2014-09-16,822977.6297392682,742069.8268539285,350980.45053990476
2014-09-17,828569.5800942484,746215.1523678513,359276.0144872188
2014-09-18,849971.4395920527,763682.5132236602,374720.8992328748
2014-09-19,856291.0411744873,769360.55014848,361327.23413308203
2014-09-22,856291.0411744873,769360.55014848,348114.5729632042
2014-09-23,850658.5402123538,764404.4876009326,345399.6218961893
2014-09-24,865764.0017155025,777888.7705487444,357797.8193223044
2014-09-25,863113.4930505173,775507.2890796042,338431.30502776225
2014-09-26,865748.9710861477,777858.8049918576,350196.02106368775
2014-09-29,855425.5460994272,768736.1691543356,351674.1946522606
2014-09-30,855969.494181952,769224.9931871057,342895.9247900514
2014-10-01,855969.494181952,769224.9931871057,317888.31912962766
2014-10-02,855969.494181952,769224.9931871057,312609.4082343087
2014-10-03,855969.494181952,769224.9931871057,317345.3289162247
2014-10-06,855969.494181952,769224.9931871057,309683.2463591003
2014-10-07,855969.494181952,769224.9931871057,292277.4605336347
2014-10-08,879717.4504273102,790566.3162193028,311553.4836513902
2014-10-09,877798.6737302446,788841.9895911226,286606.33490020724
2014-10-10,877798.6737302446,788841.9895911226,227209.57920523977
2014-10-13,858581.4862933122,777028.7085484053,212518.91705752208
2014-10-14,866917.9296102794,782153.3267123908,224524.878169187
2014-10-15,866917.9296102794,782153.3267123908,227481.07431194128
2014-10-16,883348.124826978,790906.0446309613,237345.32460095637
2014-10-17,897074.7008190196,798218.4865138219,243137.1914421325
2014-10-20,920044.2340737164,814569.1481064439,254630.41237135645
2014-10-21,983550.6675275095,866478.7484282218,282322.71906783304
2014-10-22,998209.1098852544,879392.3981337067,270588.23148652795
2014-10-23,991858.8653595297,873798.0224594009,282292.6632239456
2014-10-24,1004137.8324489631,884615.4255550537,291402.71249136404
2014-10-27,998997.6993076038,880087.1218508066,294389.1370887388
2014-10-28,1021763.7767420562,900143.3557930938,307209.58352050814
2014-10-29,1012256.4543235499,891767.6888324888,309049.76496891066
2014-10-30,1004493.4886209079,884928.7480151077,298612.2960118722
2014-10-31,1022145.1804251883,900479.3610411375,333333.3980623582
2014-11-03,1024531.1388866967,902581.3191504503,339517.2854545682
2014-11-04,1002371.8162928269,883059.6180921606,336681.80894322105
2014-11-05,1020317.4255194672,898869.1635846873,346606.3219544023
2014-11-06,1020317.4255194672,898869.1635846873,337767.7677936853
2014-11-07,1020317.4255194672,898869.1635846873,327843.0605954293
2014-11-10,1017847.506231985,896693.2384965408,335263.8765004727
2014-11-11,1024303.2720096866,902380.5752407375,332337.9088123389
2014-11-12,1020095.3012835406,898673.478770172,331734.48326603667
2014-11-13,1006304.8806064054,886524.5302277845,332307.6803577185
2014-11-14,1014281.2655547789,893551.4870234344,340482.7188607001
2014-11-17,1001419.4754079877,882220.6342296953,336078.3618205772
2014-11-18,1035916.6121615896,912611.5808941508,355505.33302436006
2014-11-19,1037318.1647858926,913846.3068761026,348657.5416002655
2014-11-20,1071621.402269551,944066.4340776788,358371.03799032775
2014-11-21,1104790.5093140888,973287.4262515557,369140.264776234
2014-11-24,1113218.465022164,980712.2033930315,380542.9729523297
2014-11-25,1119767.1409107368,986481.3911686413,380392.1974770352
2014-11-26,1167331.7048477274,1028384.3507113992,404917.0756462223
2014-11-28,1176245.2932259282,1036236.955723974,407239.8119751285
2014-12-01,1176245.2932259282,1036236.955723974,393031.66155523126
2014-12-02,1176245.2932259282,1036236.955723974,400512.7401824409
2014-12-03,1218627.5500235963,1073574.4575304887,425399.62621145754
2014-12-04,1234083.6247584631,1087190.797526014,427239.8292362018
2014-12-05,1242910.1894813043,1094966.7372985876,440361.999229293
2014-12-08,1239726.9689195775,1092162.4151021217,421387.67809651786
2014-12-09,1274895.7735889158,1123145.081130105,420241.2407604711
2014-12-10,1274985.5009645142,1123224.1282668463,396711.8518413034
2014-12-11,1259787.8763435115,1114123.0796213094,402352.94320718513
2014-12-12,1208032.7527527814,1083783.62664524,382443.4171228984
2014-12-15,1173602.3796756347,1061556.5166545806,371583.69916020567
2014-12-16,1150942.7026622063,1047515.4048015194,365248.84210562654
2014-12-17,1186803.2572573926,1073064.4290402972,388808.4810557564
2014-12-18,1224003.0630563744,1099697.8407759813,410256.443450782
2014-12-19,1224003.0630563744,1099697.8407759813,407058.8296215552
2014-12-22,1238409.134592529,1112640.8849892975,425128.15268109774
2014-12-23,1260534.1237335224,1132518.942095452,422714.9251754049
2014-12-24,1260534.1237335224,1132518.942095452,424193.1203403193
2014-12-26,1260534.1237335224,1132518.942095452,425852.12524807395
2014-12-29,1260534.1237335224,1132518.942095452,422051.19375425327
2014-12-30,1247787.868323047,1124091.6207785108,414781.3475115789
2014-12-31,1218044.6398097523,1107215.403841358,406696.8217617256
2015-01-02,1202344.6246104524,1098044.0811071524,406727.0717926876
2015-01-05,1143055.0698516641,1064938.3103107377,383710.3799032776
2015-01-06,1141566.686374259,1064129.1220839405,357586.7811248437
2015-01-07,1139036.7586389761,1062552.3886818099,368416.2922092577
2015-01-08,1197332.0235580923,1100398.44599292,401568.686341701
2015-01-09,1207825.4624999994,1107497.368230281,402564.1755917204
2015-01-12,1207825.4624999994,1107497.368230281,378371.0552514011
2015-01-13,1145886.5212063978,1062062.1846853679,367089.0451303707
2015-01-14,1146771.6721192682,1062582.614647018,361206.68711240793
2015-01-15,1120657.3161437633,1048023.3805817041,352398.18879557843
2015-01-16,1125669.7820927177,1051309.5199239517,364434.3783618638
2015-01-20,1134151.6936997878,1057353.275067009,375957.8277457082
2015-01-21,1146943.2007516548,1066714.775194168,388295.56826258235
2015-01-22,1148562.2114061252,1067913.4345842483,395595.8371469517
2015-01-23,1125886.7785723915,1046830.206250877,392126.7066346819
2015-01-26,1124199.7993547204,1045261.6819232224,396229.3185371413
2015-01-27,1124199.7993547204,1045261.6819232224,373453.9364524956
2015-01-28,1079767.8407295323,1011050.3594201619,367873.30199585465
2015-01-29,1070310.6123272313,1003848.3369167941,368929.0323916986
2015-01-30,1032643.6906163448,973743.0921480322,346244.33567091415
2015-02-02,1035603.5315906787,976038.722412627,349411.7641982037
2015-02-03,1045926.0764637622,984705.3965211211,368265.5167339634
2015-02-04,1044551.1801462831,983794.7646203162,372669.6795870116
2015-02-05,1052709.800163126,991478.8377530203,382865.709281236
2015-02-06,1028063.8498579635,973731.5418952724,377073.8424400598
2015-02-09,1014375.221153165,963417.5992101653,364736.10192318563
2015-02-10,1049428.479569436,996709.9405091826,401689.2117860335
2015-02-11,1044163.5015581901,991709.4511737644,405731.5825426683
2015-02-12,1070046.905981947,1016292.5904592186,425309.13503467105
2015-02-13,1084406.6379746483,1029930.9544819343,434358.90000358154
2015-02-17,1084406.6379746483,1029930.9544819343,438702.7785581221
2015-02-18,1084406.6379746483,1029930.9544819343,434389.1500345438
2015-02-19,1084540.818862536,1030058.3947290669,438371.02072925447
2015-02-20,1086147.8158880216,1031584.6634942594,446184.07294874795
2015-02-23,1084506.8445830825,1030026.127163709,437315.29033341043
2015-02-24,1113271.1920118448,1057345.4839113646,455022.6055331234
2015-02-25,1112090.9932043604,1056224.5729525927,447390.5788198863
2015-02-26,1102736.11566387,1047339.6421370327,456470.593819759
2015-02-27,1104105.0314683183,1048639.789804622,453182.44566106243
2015-03-02,1151778.990965059,1093918.8252595481,490829.4938233406
2015-03-03,1139943.3989586786,1082677.799849784,462473.6498927871
2015-03-04,1139943.3989586786,1082677.799849784,461719.47044753213
2015-03-05,1139943.3989586786,1082677.799849784,462141.71945318644
2015-03-06,1139943.3989586786,1082677.799849784,448205.0425636491
2015-03-09,1135558.3773026676,1078513.0618433526,452126.6721125353
2015-03-10,1113109.6605876812,1057192.067095162,426606.3478460122
2015-03-11,1095884.240440369,1042056.2901039663,430196.0038026144
2015-03-12,1082198.1090521114,1030934.9555765929,429653.0135892115
2015-03-13,1085781.121668859,1034397.4256973369,438521.79620454885
2015-03-16,1109897.129095518,1057191.5957776187,457828.04777692474
2015-03-17,1091647.0172968046,1039808.1245442757,448084.51711931673
2015-03-18,1097662.3140235837,1045537.7736972941,457918.53895371145
2015-03-19,1096793.9081718498,1044710.6057155862,461266.9714109157
2015-03-20,1101606.5133339588,1049294.6753539355,481508.2121713869
2015-03-23,1100603.2226313124,1048339.0277798004,468024.0774711491
2015-03-24,1100603.2226313124,1048339.0277798004,456048.3016614214
2015-03-25,1100603.2226313124,1048339.0277798004,393574.6517686343
2015-03-26,1100603.2226313124,1048339.0277798004,377345.3159704197
2015-03-27,1148150.3018172933,1084570.4018064402,408325.79240193445
2015-03-30,1167441.6507976812,1099222.576208269,425339.3419129498
2015-03-31,1147492.764371048,1084180.521847561,410377.0120477977
2015-04-01,1147492.764371048,1084180.521847561,402654.666768507
2015-04-02,1119342.8845877065,1062903.1405508327,398612.2960118722
2015-04-06,1117046.9561786489,1061396.7255423423,404313.6716762617
2015-04-07,1103388.4564215606,1051056.3578944732,405339.3678045598
2015-04-08,1105075.1565074362,1052366.9124567318,412639.4640781961
2015-04-09,1130203.9042477503,1079884.8749180906,428657.5674918755
2015-04-10,1135723.1845352862,1085158.4253637604,433453.9450830323
2015-04-13,1098940.4274550641,1050013.3131592898,425037.6183516279
2015-04-14,1106626.502359848,1057357.188017595,412639.4640781961
2015-04-15,1116700.522523024,1065153.5461635974,433484.15196131106
2015-04-16,1084494.5170169529,1040184.9771616601,428024.0861016859
2015-04-17,1059746.3258055733,1020600.4672752753,409683.2463591003
2015-04-20,1052144.3042732123,1014743.4982711006,419698.2936997514
2015-04-21,1085607.0432529817,1040524.8281667072,428868.75672372745
2015-04-22,1099166.8497512676,1051159.4260925017,446636.5719853643
2015-04-23,1030336.7887475718,995767.7968464758,425671.14289450075
2015-04-24,1025011.1750324605,990620.8636360272,404856.6618896646
2015-04-27,1017028.2093323488,982905.7356756212,409079.9718471894
2015-04-28,1008004.9952687297,974185.2608884152,409592.7551823136
2015-04-29,1008004.9952687297,974185.2608884152,402714.90791433153
2015-04-30,1008004.9952687297,974185.2608884152,393514.36747012654
2015-05-01,1043749.6723013566,1008730.6626313085,424193.1203403193
2015-05-04,1046122.1484166337,1011023.5394267223,421417.7123640638
2015-05-05,1046122.1484166337,1011023.5394267223,394781.33025050565
2015-05-06,1046122.1484166337,1011023.5394267223,393303.1782382745
2015-05-07,1053537.741992265,1016756.9728886809,406546.04628643114
2015-05-08,1062509.1206712208,1021429.9648735217,418190.0211146079
2015-05-11,1059002.3686798972,1018058.7923408517,418310.7623223566
2015-05-12,1059002.3686798972,1018058.7923408517,408295.5423709725
2015-05-13,1049720.3187613888,1009135.6087768114,414962.32986515225
2015-05-14,1069387.7183505544,1028042.619437411,430286.4949794011
2015-05-15,1078666.5579359953,1036962.7167875743,432398.17153450515
2015-05-18,1094544.611009947,1052226.8861749775,443981.9052168573
2015-05-19,1105726.1605513329,1062976.1301420073,439939.7070709555
2015-05-20,1083434.1427326228,1045672.2785595958,442232.1933688998
2015-05-21,1081601.3335486846,1044636.5858949117,448868.77398480073
2015-05-22,1083877.5994835603,1046835.0582904624,452126.6721125353
2015-05-26,1083877.5994835603,1046835.0582904624,442352.9345766484
2015-05-27,1180793.3878073145,1140438.6579658352,493996.9007742886
2015-05-28,1164875.4896386177,1125064.769008974,495324.32046390866
2015-05-29,1156539.9652727589,1117014.1190651306,499668.24217113235
2015-06-01,1173950.6656466913,1133829.7923012115,501960.7284690765
2015-06-02,1173950.6656466913,1133829.7923012115,484223.1632384017
2015-06-03,1173950.6656466913,1133829.7923012115,474570.1237575803
2015-06-04,1173950.6656466913,1133829.7923012115,462141.71945318644
2015-06-05,1173950.6656466913,1133829.7923012115,462865.69202016265
2015-06-08,1173950.6656466913,1133829.7923012115,437405.78151019715
2015-06-09,1173950.6656466913,1133829.7923012115,435113.1226015199
2015-06-10,1173506.714017466,1133401.0131384355,451402.6995455591
2015-06-11,1188244.4995811863,1147635.1209537652,451161.43289347796
2015-06-12,1188244.4995811863,1147635.1209537652,438853.7266441497
2015-06-15,1185043.0253537914,1144739.9330024305,435595.82851641503
2015-06-16,1179113.277761376,1139647.1667536208,440180.9737230366
2015-06-17,1185891.1368014072,1146198.1640134365,441146.2560947771
2015-06-18,1206012.6414297782,1165646.1815814176,459849.2331552421
2015-06-19,1208119.0024047901,1167682.0405294995,455746.5781000996
2015-06-22,1208119.0024047901,1167682.0405294995,464313.6371541151
2015-06-23,1208119.0024047901,1167682.0405294995,456349.8526120103
2015-06-24,1208119.0024047901,1167682.0405294995,442835.6404915436
2015-06-25,1208119.0024047901,1167682.0405294995,441870.2286617533
2015-06-26,1208119.0024047901,1167682.0405294995,409653.0394808214
2015-06-29,1178257.3477324862,1149920.7143983252,374660.61493436695
2015-06-30,1187715.7229634589,1155546.4337026253,379125.23469665606
2015-07-01,1187715.7229634589,1155546.4337026253,381900.42690949544
2015-07-02,1182223.882854634,1150972.7374420299,386606.3133238656
2015-07-06,1154384.18820467,1127885.9037305166,371161.45015455136
2015-07-07,1153421.0741996309,1127088.7198951629,366214.124477367
2015-07-08,1115987.01121988,1097607.6535412662,339426.77270144
2015-07-09,1150662.6740598138,1124916.3514403538,323257.9153888078
2015-07-10,1148034.3922090358,1122631.0207951409,341598.73355505185
2015-07-13,1159497.5793085354,1132598.434587745,349803.9789363122
2015-07-14,1164615.9331149305,1137598.0478790866,361870.22434648505
2015-07-15,1168123.9838841958,1141024.7154984302,354509.8653506825
2015-07-16,1168123.9838841958,1141024.7154984302,356802.3516486267
2015-07-17,1168123.9838841958,1141024.7154984302,353785.87120736466
2015-07-20,1168123.9838841958,1141024.7154984302,346546.05923223606
2015-07-21,1160765.6479191468,1133837.0853179903,347511.2984512934
2015-07-22,1083668.732315849,1058528.7384252683,321809.9486785138
2015-07-23,1091365.3369838484,1066046.789824578,335927.5863452828
2015-07-24,1106664.5999814298,1080991.1257426748,315656.0955538496
2015-07-27,1106664.5999814298,1080991.1257426748,308175.01692664
2015-07-28,1125129.7936562824,1099027.9460204449,327360.5272912672
2015-07-29,1124568.2922521057,1098479.4708681563,329049.7606536423
2015-07-30,1129115.316209949,1102921.0085725796,332790.4078489552
2015-07-31,1130200.786500406,1103981.29707486,321085.9761115376
2015-08-03,1130200.786500406,1103981.29707486,317948.77603886847
2015-08-04,1130200.786500406,1103981.29707486,307330.30315191514
2015-08-05,1136448.8590338868,1110084.4207871417,318793.2956265187
2015-08-06,1137938.045486656,1111539.0596542805,302141.7108226498
2015-08-07,1139332.526369371,1112901.1900226488,307089.0364998341
2015-08-10,1194479.9970999465,1166769.2964642085,330135.7410804482
2015-08-11,1169909.6611600283,1142768.9669081594,307692.3110117449
2015-08-12,1205371.9742543302,1177408.5910127813,312880.90334101015
2015-08-13,1204392.1798499182,1176451.5268252764,303348.4108808628
2015-08-14,1204392.1798499182,1176451.5268252764,298039.27153092343
2015-08-17,1239620.7174977663,1203980.5444306862,306968.31686842703
2015-08-18,1236138.4342938166,1201259.3461627695,288024.0731558809
2015-08-19,1236138.4342938166,1201259.3461627695,279939.7200167606
2015-08-20,1236138.4342938166,1201259.3461627695,248808.5112626346
2015-08-21,1219091.7208801867,1192651.9144430354,231191.49305263377
2015-08-24,1169771.5883812122,1167748.5994994205,213453.92782195893
2015-08-25,1169771.5883812122,1167748.5994994205,206455.55510964454
2015-08-26,1169771.5883812122,1167748.5994994205,237104.05794887527
2015-08-27,1169771.5883812122,1167748.5994994205,263770.6685170537
2015-08-28,1177168.7520706276,1173656.0963983913,268838.541214912
2015-08-31,1168658.4203357575,1166859.563801884,265580.6215108359
2015-09-01,1152041.8598701605,1153587.8487044028,238190.0383756812
2015-09-02,1153150.8628494572,1154476.2416738998,254962.34281095717
2015-09-03,1154913.7161633854,1156573.967825938,260874.7566728073
2015-09-04,1138642.4477279251,1146777.3009003173,246998.55826885244
2015-09-08,1152194.0504338925,1154740.873553984,279336.2944704583
2015-09-09,1125270.8843256263,1127758.1961664462,264615.3822917786
2015-09-10,1124741.1630321154,1127227.303970832,268356.00791074993
2015-09-11,1119991.6843595714,1122467.3269954307,268235.2882793428
2015-09-14,1123997.3330746887,1126481.8298430224,270889.95504784986
