Date,soxl_real,soxl_synth,soxl_spliced,source
2012-06-05,0.3597422838211059,0.4639901872418447,0.3597422838211059,real
2012-06-06,0.3961412012577057,0.508785032765093,0.3961412012577057,real
2012-06-07,0.3800655901432037,0.4904313651465549,0.3800655901432037,real
2012-06-08,0.3967480957508087,0.5113562267003986,0.3967480957508087,real
2012-06-11,0.374150812625885,0.4805937791862927,0.374150812625885,real
2012-06-12,0.399630069732666,0.512406831310521,0.399630069732666,real
2012-06-13,0.3859805464744568,0.5026584691681436,0.3859805464744568,real
2012-06-14,0.384766548871994,0.5057145045257239,0.384766548871994,real
2012-06-15,0.4020559787750244,0.529249350440145,0.4020559787750244,real
2012-06-18,0.4208624064922333,0.544870505821182,0.4208624064922333,real
2012-06-19,0.433754026889801,0.5568065732935403,0.433754026889801,real
2012-06-20,0.448464572429657,0.5691326509009531,0.448464572429657,real
2012-06-21,0.3923503160476684,0.5058908977101818,0.3923503160476684,real
2012-06-22,0.4085777699947357,0.5230227430477996,0.4085777699947357,real
2012-06-25,0.3691459000110626,0.4712042830536006,0.3691459000110626,real
2012-06-26,0.3724819123744964,0.46989921738488305,0.3724819123744964,real
2012-06-27,0.3878003358840942,0.4838076105577218,0.3878003358840942,real
2012-06-28,0.3800655901432037,0.4723243229553063,0.3800655901432037,real
2012-06-29,0.4276871681213379,0.52444582283691,0.4276871681213379,real
2012-07-02,0.4260192513465881,0.5197647524877507,0.4260192513465881,real
2012-07-03,0.4454316198825836,0.5361177304944034,0.4454316198825836,real
2012-07-05,0.4332990348339081,0.5262615653531325,0.4332990348339081,real
2012-07-06,0.4016009569168091,0.4880394041931452,0.4016009569168091,real
2012-07-09,0.3876484036445617,0.476548147988935,0.3876484036445617,real
2012-07-10,0.360501229763031,0.45011757145309866,0.360501229763031,real
2012-07-11,0.3492775857448578,0.44188806816082943,0.3492775857448578,real
2012-07-12,0.3335050046443939,0.4159179192341715,0.3335050046443939,real
2012-07-13,0.3419978618621826,0.43291897071888924,0.3419978618621826,real
2012-07-16,0.3306231498718261,0.4212700235190023,0.3306231498718261,real
2012-07-17,0.3260733485221863,0.42248872559844697,0.3260733485221863,real
2012-07-18,0.359136164188385,0.46491328810442956,0.359136164188385,real
2012-07-19,0.3820366561412811,0.4761573580280648,0.3820366561412811,real
2012-07-20,0.3629271686077118,0.4512966924068308,0.3629271686077118,real
2012-07-23,0.3521594703197479,0.4355064421429339,0.3521594703197479,real
2012-07-24,0.3488225936889648,0.4236471400931058,0.3488225936889648,real
2012-07-25,0.367325872182846,0.4431854562606648,0.367325872182846,real
2012-07-26,0.3931083381175995,0.466568037841162,0.3931083381175995,real
2012-07-27,0.4204075038433075,0.4969326067217568,0.4204075038433075,real
