date,yangbyungi_consensus,yangbyungi_rsi,goldenbyungi,soxl_bnh
2026-03-10,3174503.2578303525,2385398.382018106,1782656.5116976004,25236.447520184545
2026-03-11,3180110.20094432,2388060.969266383,1770911.8635274349,25886.96655132641
2026-03-12,3056124.8055512775,2328298.8148149997,1713181.8080551242,23220.299884659744
2026-03-13,2944190.5766309868,2252091.4176210472,1713181.8080551242,23349.48096885813
2026-03-16,3061706.9965390284,2326699.33849091,1679429.0477231054,24701.26874279123
2026-03-17,3061706.9965390284,2326699.33849091,1711824.5345836165,25351.787773933105
2026-03-18,3006533.871151088,2291759.33212417,1682114.6352460047,25038.06228373703
2026-03-19,2849766.7319884924,2192481.9248371464,1682184.8815909307,25314.878892733563
2026-03-20,2852344.3188945805,2194465.00388634,1677417.066943767,23575.547866205306
2026-03-23,2814192.9369819723,2165113.052264466,1677417.066943767,24410.611303344864
2026-03-24,2903419.6927630026,2222318.9184691897,1700598.1505324317,25434.832756632066
2026-03-25,2917528.105021177,2231404.5589081077,1709178.8531279564,26399.077277970013
2026-03-26,2822050.9140494065,2170585.5431551365,1681286.8382586641,22597.46251441753
2026-03-27,2765605.935403402,2116317.0969239017,1681286.8382586641,21384.0830449827
2026-03-30,2900117.991997714,2225983.48645125,1681286.8382586641,18749.71164936563
2026-03-31,2868161.7031805143,2201455.4598703887,1681286.8382586641,22094.579008073815
2026-04-01,2911880.7151231137,2229419.2067756066,1681286.8382586641,24046.13610149942
2026-04-02,2809474.230305637,2163917.5200803815,1681286.8382586641,24350.63437139562
2026-04-06,2815071.6808318426,2167510.250804035,1674603.0497270217,25282.583621683967
2026-04-07,2853465.2626912524,2192155.4973704848,1705190.0363292058,26182.23760092272
2026-04-08,2999913.366749804,2286160.759375952,1905129.5806957325,31109.573241061134
2026-04-09,3067904.1115782955,2329339.1653899583,1918015.8301177276,33148.788927335634
2026-04-10,3128928.985432363,2363321.7139837486,1918015.8301177276,35254.90196078432
2026-04-13,3228060.17107682,2420909.447038316,1918015.8301177276,37051.903114186855
2026-04-14,3299671.8559867544,2461375.0872804495,1918015.8301177276,39400.2306805075
2026-04-15,3283456.951288096,2452289.0438324697,1918015.8301177276,39623.9907727797
2026-04-16,3311081.1453296053,2467835.4535265416,1942694.0881146188,40710.49596309112
2026-04-17,3383904.360654896,2508715.27993632,2017365.3724651646,43700.115340253746
2026-04-20,3383904.360654896,2508715.27993632,2035828.2910920153,44226.06689734717
2026-04-21,3348022.4858887712,2485438.844444515,2014259.2163799726,45259.51557093426
2026-04-22,3478668.828750366,2570188.6294454113,2138991.0118401404,48682.814302191466
2026-04-23,3590179.7603221806,2642279.0251347115,2197326.812170604,52895.04036908882
2026-04-24,3722670.5655634245,2727932.6416941267,2197326.812170604,59164.936562860436
2026-04-27,3696628.6535294084,2708849.4108149614,2197326.812170604,56867.35870818917
2026-04-28,3864337.032845877,2831744.293444409,2154422.2678855783,50560.553633218
2026-04-29,3900088.6775684147,2854667.908978151,2252570.308827354,54380.62283737024
2026-04-30,3962712.427978103,2894821.663828141,2252570.308827354,58689.73471741637
2026-05-01,4062976.1737587927,2958910.330385574,2252570.308827354,60096.88581314878
2026-05-04,4052865.1546596875,2949497.4745643577,2252570.308827354,58807.38177623991
2026-05-05,3955356.4798102346,2878534.9383729137,2363777.204712057,66592.8489042676
2026-05-06,3955356.4798102346,2878534.9383729137,2583971.643007704,76230.68050749712
2026-05-07,3934010.0412264634,2862999.9367651283,2583971.643007704,71104.9596309112
2026-05-08,3839900.8095373865,2794511.366184144,2583971.643007704,82029.98846597463
2026-05-11,3945478.403989251,2861741.7653666306,2583971.643007704,87824.6828143022
2026-05-12,3838450.212506205,2793587.645408296,2583971.643007704,79603.22952710495
2026-05-13,3838450.212506205,2793587.645408296,2583971.643007704,85054.20991926182
2026-05-14,3847801.2508813743,2799542.542789161,2583971.643007704,85891.58016147635
